"ARI" "" "" "elapsed"
"result.1" 0.155952903487194 0.13740283126786 0.13930685331927 15.647
"result.2" 0.157679746452184 0.14697881925546 0.148826081056059 13.128
"result.3" 0.197527452304225 0.169466480462004 0.17098428746996 13.633
"result.4" 0.155587430876602 0.131646464590906 0.133701667871304 12.761
"result.5" 0.110192189149656 0.120126575312895 0.122467865407016 12.529
"result.6" 0.15875714461889 0.161360205936594 0.163164422914389 12.669
"result.7" 0.134916585061184 0.125075375609425 0.126987690845102 12.564
"result.8" 0.175626707648267 0.152309681298872 0.154018096258147 12.47
"result.9" 0.157615964320231 0.142929376617071 0.144803365174165 12.788
"result.10" 0.158660786479341 0.137019679412867 0.138891184425048 12.414
"result.11" 0.137867059223181 0.131684408741805 0.133729168389993 12.047
"result.12" 0.129247763494112 0.132494051472872 0.134548734238681 12.422
"result.13" 0.134468585417393 0.13147322449598 0.133672311740139 12.407
"result.14" 0.172927548128254 0.143675061744493 0.145543077630088 12.212
"result.15" 0.152918086888691 0.144012025355865 0.146037711324874 12.892
"result.16" 0.117328954613285 0.114266468570032 0.116177296950689 12.982
"result.17" 0.158288598564499 0.144636636052416 0.146538603712781 12.287
"result.18" 0.160944185594546 0.150038060492348 0.152236751544368 12.757
"result.19" 0.1065518440981 0.111549870655629 0.113776228955546 12.462
"result.20" 0.107077175329932 0.110842791827092 0.112921666182853 12.667
"result.21" 0.154635922740366 0.15263714305325 0.154465797754397 12.45
"result.22" 0.147842305106633 0.140893516118139 0.142752469142165 12.2689999999999
"result.23" 0.123917751294771 0.132490642037761 0.134656096640847 12.005
"result.24" 0.1547820305358 0.147168234081243 0.149017608999875 12.214
"result.25" 0.167523741100159 0.15215173372756 0.15401143435518 12.196
"result.26" 0.110918022632868 0.112123884162602 0.114182497296489 12.21
"result.27" 0.18811063269652 0.162368003401148 0.164369593691867 11.893
"result.28" 0.090345109108858 0.10996162865316 0.112338185188524 12.122
"result.29" 0.170288218352693 0.147884709567219 0.149766710833949 12.233
"result.30" 0.168372002566987 0.152400809866481 0.15425883818327 12.389
"result.31" 0.158595036649348 0.145086122637813 0.146978699672703 12.105
"result.32" 0.134615587049203 0.130492978626841 0.132519704252481 12.118
"result.33" 0.145567792177982 0.141328267504817 0.143179832301008 12.226
"result.34" 0.127905275467236 0.132483953740483 0.134532287442297 12.258
"result.35" 0.179186739588235 0.165362667170708 0.167182758870554 12.472
"result.36" 0.112375632315166 0.135498180702959 0.137659936068944 12.159
"result.37" 0.16374666191805 0.141737700772485 0.14344075131383 12.131
"result.38" 0.134240766013455 0.135947896780332 0.137962123056402 12.36
"result.39" 0.137089504568571 0.135632939413747 0.137665199008681 12.086
"result.40" 0.137289705487638 0.13409895338061 0.1359756793277 12.404
"result.41" 0.146122211462659 0.140732745950483 0.142582436822332 12.7170000000001
"result.42" 0.105554085960108 0.122322942591062 0.12436104385922 12.1750000000001
"result.43" 0.12837243633051 0.11926100356866 0.121510226115676 12.6139999999999
"result.44" 0.130936379917012 0.130217556868768 0.132087097556106 12.1479999999999
"result.45" 0.140690388992867 0.14256786357343 0.144570341942857 12.352
"result.46" 0.123543585535178 0.132752803274952 0.134774731115067 13.044
"result.47" 0.162288386428432 0.14293886444781 0.14499561463948 12.1950000000001
"result.48" 0.159370230962322 0.132206584228495 0.134440675047647 12.2209999999999
"result.49" 0.132800913490705 0.132253563769383 0.134103503891228 11.9449999999999
"result.50" 0.111492634738501 0.117040159768952 0.119446588721485 12.014
