"eps","ARI"
2,0.186814753180585
3,0.292481464879156
4,0.485204606390081
5,0.52572866155977
6,0.331250803881129
7,0.545135282802763
8,0.479578047747646
9,0.466815751732798
10,0.55177909736853
11,0.464091262820219
12,0.439800587411672
13,0.476124706375327
14,0.486212058272491
15,0.501777443763215
16,0.474663621254803
17,0.514152346998291
18,0.386726535232968
19,0.489160683936753
20,0.489863556272408
