"ARI" "" "" "elapsed"
"result.1" 0.620754887087825 0.578696105937944 0.581235619012312 1.116
"result.2" 0.592940513819377 0.552117298353161 0.554816319826843 1.346
"result.3" 0.606874732319843 0.577819706013637 0.580354715593241 0.66
"result.4" 0.637859416729104 0.591782980446587 0.594260282364959 0.805
"result.5" 0.64370074868379 0.595799828398055 0.598255661572225 0.948999999999998
"result.6" 0.644593224406917 0.598081562496382 0.600521298080463 1.003
"result.7" 0.639543311414998 0.581151247175401 0.583682900941012 1.018
"result.8" 0.642148376306824 0.591615075988855 0.594094076286181 0.902999999999999
"result.9" 0.650106762255468 0.600860160637312 0.603284030571959 0.983999999999998
"result.10" 0.612157154004463 0.570723087943887 0.573311761818319 1.362
"result.11" 0.648726499340845 0.609785054620487 0.612153038029351 1.008
"result.12" 0.627098959978736 0.574978835339087 0.577559619161777 0.913999999999994
"result.13" 0.645316503639252 0.588890622087341 0.591386728119315 1.117
"result.14" 0.618763772052624 0.570236023614475 0.572844901981148 1.046
"result.15" 0.66167700424115 0.6128949821288 0.615243918157156 0.818999999999996
"result.16" 0.647682499435165 0.596171037576894 0.59862210529318 1.551
"result.17" 0.621033297259961 0.584452239923054 0.586970826810425 0.994
"result.18" 0.613110646619242 0.562924549641487 0.56557752359136 1.251
"result.19" 0.628006798466831 0.58612340087285 0.588635891680295 0.911000000000001
"result.20" 0.621653262583726 0.568850147219543 0.571469223393915 1.47
"result.21" 0.627122111820263 0.575681439468662 0.578242594423051 1.223
"result.22" 0.641429193984378 0.592577021419683 0.595047169854475 1.10599999999999
"result.23" 0.680623659263566 0.625931297156395 0.628201257388827 0.797999999999995
"result.24" 0.632224470364991 0.583367139675599 0.585895685780289 0.911000000000001
"result.25" 0.685513414007938 0.627644564683688 0.629899264498562 1.205
"result.26" 0.639443488492834 0.586520225678167 0.589030153309143 0.795999999999999
"result.27" 0.638385142735576 0.602131871272685 0.604546886962614 0.811
"result.28" 0.574671358889434 0.525610938185623 0.528492565823779 1.414
"result.29" 0.624296518061688 0.569005879600978 0.571622535807202 1.221
"result.30" 0.647535905529032 0.597192237387706 0.599606380707717 0.885000000000005
"result.31" 0.643217659202873 0.595475954892658 0.597931450546906 1.08199999999999
"result.32" 0.628657101989762 0.584216607997756 0.586741963603711 0.923000000000002
"result.33" 0.644620239919816 0.596055918874713 0.598509954625301 0.810000000000002
"result.34" 0.643023627978986 0.593743004857994 0.596212705185238 0.820999999999998
"result.35" 0.649598109188861 0.605188603418619 0.607585096293055 1.124
"result.36" 0.636672194760488 0.578766020952828 0.581325646938386 0.956999999999994
"result.37" 0.641843507717329 0.603390331236129 0.605781345220547 1.075
"result.38" 0.654198257099472 0.602896795328322 0.605285528542442 1.69500000000001
"result.39" 0.646377164777481 0.601568508144139 0.603985694466205 0.923000000000002
"result.40" 0.623938602690323 0.578687899080631 0.581247490227542 1.82300000000001
"result.41" 0.626751348346231 0.583407077430907 0.585934889718628 1.63900000000001
"result.42" 0.655408704248261 0.614723833432766 0.617061511218055 1.107
"result.43" 0.626386549991552 0.581383967135048 0.583926057288668 0.959999999999994
"result.44" 0.631664748338801 0.59644300781233 0.59889242657712 0.620999999999995
"result.45" 0.635031396618356 0.591354545467137 0.59383507751933 0.816999999999993
"result.46" 0.66463551671509 0.611244393887313 0.613603931237098 1.65600000000001
"result.47" 0.641083140666897 0.593851348787817 0.596298580693583 1.455
"result.48" 0.645981246818268 0.591631590349234 0.594095229865422 1.46799999999999
"result.49" 0.639195181368593 0.583509488686316 0.586036669619462 1.018
"result.50" 0.662915161121866 0.616887242834979 0.619207543880132 0.757000000000005
