"ARI" "" "" "" ""
"result.1" 0 1 -8098196.02210287 -100785.985277844 16560680.4874824
"result.2" 0 1 -8151458.59183808 -100951.066814091 16667535.7900253
"result.3" 0 1 -8138236.03544413 -101025.072304128 16641238.6882175
"result.4" 0 1 -8136895.75447604 -100752.074490639 16638012.1306543
"result.5" 0 1 -8132182.3138267 -100867.569506851 16628816.2393881
"result.6" 0 1 -8129360.42543598 -100820.705140622 16623078.7338742
"result.7" 0 1 -8102295.34023021 -100886.450205715 16569080.0535928
"result.8" 0 1 -8160235.99115263 -100994.968124562 16685178.3912753
"result.9" 0 1 -8091100.06283327 -100690.284743745 16546297.167875
"result.10" 0 1 -8132766.23636899 -100913.126992555 16630075.1994441
"result.11" 0 1 -8163574.22381741 -100609.530359933 16691083.9810757
"result.12" 0 1 -8115894.97524938 -100840.472902248 16596187.3690242
"result.13" 0 1 -8119531.5979421 -100743.312935308 16603266.2944758
"result.14" 0 1 -8143642.59057314 -100838.87958533 16651679.4130379
"result.15" 0 1 -8122843.503998 -101041.510963441 16610486.5026438
"result.16" 0 1 -8103386.89638964 -100945.449526228 16571381.1645527
"result.17" 0 1 -8110350.24298412 -100768.85915884 16584954.6770069
"result.18" 0 1 -8105419.30316361 -100804.814745426 16575164.708539
"result.19" 0 1 -8093715.1409598 -101074.452341624 16552295.6593238
"result.20" 0 1 -8130322.50024816 -100899.356644448 16625160.1865062
"result.21" 0 1 -8190702.46286356 -101168.756659574 16746458.9117672
"result.22" 0 1 -8140041.72391872 -100987.254910049 16644774.4303785
"result.23" 0 1 -8125442.35853542 -100849.149981838 16615299.4897555
"result.24" 0 1 -8109200.60861426 -100868.682253182 16582855.0544559
"result.25" 0 1 -8100961.39450563 -100737.940205786 16566115.1421438
"result.26" 0 1 -8120845.42887181 -100669.994666973 16605747.3197985
"result.27" 0 1 -8093338.94401625 -101084.727173579 16551563.8151006
"result.28" 0 1 -8075558.97201354 -100944.183280398 16515722.7833088
"result.29" 0 1 -8129844.0369535 -100846.306134617 16624097.1588972
"result.30" 0 1 -8091543.3956853 -100765.018937479 16547333.3019665
"result.31" 0 1 -8148404.83130801 -100879.697308272 16661285.5299535
"result.32" 0 1 -8122984.29007864 -100692.523960836 16610070.1007999
"result.33" 0 1 -8097686.27948215 -100671.020971326 16559431.0736279
"result.34" 0 1 -8133575.77414813 -100833.816784911 16631535.654587
"result.35" 0 1 -8111540.6617463 -100977.892112654 16587753.5804389
"result.36" 0 1 -8105824.67506313 -100873.318509028 16576112.4598653
"result.37" 0 1 -8147712.13433201 -100816.264612546 16659773.2706101
"result.38" 0 1 -8113391.45571729 -100596.521721447 16590692.4275984
"result.39" 0 1 -8095183.98913017 -100654.583663459 16554393.6183082
"result.40" 0 1 -8148224.76470111 -100946.351301386 16661058.704726
"result.41" 0 1 -8133583.65311446 -100480.959266298 16630845.6974825
"result.42" 0 1 -8174267.44461626 -100965.558171638 16713182.4782968
"result.43" 0 1 -8110552.96551591 -100725.417157794 16585273.2380684
"result.44" 0 1 -8095100.20521176 -100810.892306105 16554538.6677567
"result.45" 0 1 -8110308.51421283 -100737.794798568 16584809.0907438
"result.46" 0 1 -8108607.58516581 -100783.52308153 16581498.6892156
"result.47" 0 1 -8099082.91859219 -100984.671365656 16562851.6526366
"result.48" 0 1 -8102920.3005643 -101032.209003476 16570621.4918565
"result.49" 0 1 -8097403.90781062 -100943.207715998 16559410.7037742
"result.50" 0 1 -8105740.87131305 -100687.78961947 16575573.794586
