"ARI" "" "" "" "" "" ""
"result.1" 0.966406536015518 0.953490006864509 0.953772257346277 7 -8098282.85802419 -99234.9298096633 16558194.7139232
"result.2" 0.9612530785697 0.947295691191774 0.947615578959951 7 -8151614.99926145 -99230.4459533771 16664850.0286851
"result.3" 0.973987498365245 0.962377126672236 0.962605458068751 7 -8138289.82649057 -99324.0977958909 16638386.9868284
"result.4" 0.969842266351768 0.955813422121265 0.956081612284767 7 -8136914.85653378 -98842.8803614661 16634674.612046
"result.5" 0.955230542346853 0.938517763107271 0.938891138555243 7 -8132350.15638398 -99195.2045068518 16626249.8600371
"result.6" 0.981090118953847 0.97141946822407 0.971592743049426 7 -8129411.62189389 -98883.5547279891 16619749.4914992
"result.7" 0.928805210226097 0.904128606594475 0.904612221405592 6 -8102534.02106932 -99375.5940642189 16566904.5909335
"result.8" 0.963980124648379 0.955600716840228 0.955870207735323 7 -8160373.73696388 -99319.6888228451 16682545.9898289
"result.9" 0.975239752694303 0.963396721954289 0.963618832593809 7 -8091172.63384317 -98881.1859287385 16543266.7777993
"result.10" 0.970703056209571 0.955745367836249 0.956013979181118 7 -8132862.03020986 -99157.6534905244 16627198.5056562
"result.11" 0.983471772003058 0.972247897391146 0.972416304902761 7 -8163673.46994993 -98902.1572651888 16688310.3926857
"result.12" 0.978130620730988 0.967269863437089 0.967468465596449 7 -8116010.23223928 -99288.3098208751 16593756.2223758
"result.13" 0.865740008726827 0.865617429040286 0.866295861007683 6 -8119731.70436041 -99137.344862483 16600823.4591122
"result.14" 0.9316536287275 0.904380570074342 0.90486290247728 6 -8143885.28776629 -99334.3087735023 16649524.553746
"result.15" 0.976350984175162 0.964716917345226 0.964931029158723 7 -8122890.52644403 -99119.918113348 16607180.0273702
"result.16" 0.96806246133487 0.953474759665981 0.953757102438097 7 -8103474.87214372 -99350.4774753672 16568809.8374936
"result.17" 0.979715012104016 0.968593197940966 0.968783802774605 7 -8110454.59235465 -99032.0500301153 16582132.423025
"result.18" 0.95782622503785 0.938245324598366 0.938620197230528 7 -8105473.03507174 -99009.379580922 16572123.9675608
"result.19" 0.971519528434865 0.961721741654122 0.961954054139873 7 -8093831.13126287 -99236.7472217038 16549294.8952246
"result.20" 0.911591598106628 0.889281559715733 0.889840362286827 6 -8130584.75751806 -99432.5300492366 16623119.935801
"result.21" 0.970395530968537 0.955434530797459 0.955704970783233 7 -8190842.94014296 -99394.3670176922 16743633.7525768
"result.22" 0.974313965903645 0.961971163078164 0.962201925636376 7 -8140007.73191888 -98976.9328846976 16641128.4678626
"result.23" 0.981031321682713 0.970812010639539 0.97098912874667 7 -8125481.45759401 -98887.5517162122 16611897.1568759
"result.24" 0.972194592132243 0.958914844946444 0.959164138154433 7 -8109142.48074858 -99162.0502025269 16579768.2001577
"result.25" 0.968257019363485 0.953147260816746 0.953431647470448 7 -8101071.12527922 -99073.1290230305 16563447.64686
"result.26" 0.978166384659548 0.968836783655481 0.969025895895051 7 -8120918.20561009 -98940.3328508536 16602876.2151773
"result.27" 0.976682268578896 0.968148978804416 0.968342260822815 7 -8093335.0454646 -99008.3195310746 16547845.8682468
"result.28" 0.877866191855981 0.873514738022573 0.87415334041939 6 -8075808.91180155 -99373.0241746284 16513449.2326187
"result.29" 0.955879816512081 0.93912348410141 0.939493125058362 7 -8129938.78018845 -99230.5277955049 16621497.7542234
"result.30" 0.969031132263368 0.960968193248948 0.961205062531106 7 -8091511.79336929 -98949.0658222647 16544080.8566386
"result.31" 0.976896565654234 0.964539889112919 0.964755091038463 7 -8148544.51026034 -99167.1144917677 16658582.3877597
"result.32" 0.961879599447249 0.945170519102069 0.945503319732124 7 -8123079.98058644 -98861.8967991395 16607042.8930266
"result.33" 0.979277501364305 0.967236833768374 0.967435639837633 7 -8097645.33043765 -99086.5266541574 16556622.8524391
"result.34" 0.969901118529623 0.956060281918936 0.956327021823176 7 -8133545.84277389 -98956.9819925502 16628164.7877884
"result.35" 0.981290015871072 0.970905936840401 0.971082484487161 7 -8111545.16075297 -99050.3620727641 16584350.1839069
