"ARI" "" "" "" ""
"result.1" 0.863708928911704 6 -8098423.81941565 -99349.2416498652 16558631.4827974
"result.2" 0.876892153009927 6 -8151764.1987259 -99281.0932299756 16665175.9445781
"result.3" 0.963007322684953 7 -8138290.15314799 -99296.7738629513 16638332.9922773
"result.4" 0.843439383808916 6 -8137071.1818725 -99069.4239896281 16635366.5723906
"result.5" 0.869532477114311 6 -8132483.37325774 -99321.7260173934 16626695.5592166
"result.6" 0.970267178661059 7 -8129505.39928543 -98965.9032517652 16620101.7433298
"result.7" 0.959562967888939 7 -8102408.60228541 -99145.0741352456 16566266.4910968
"result.8" 0.65471686555297 5 -8160410.59004255 -99619.7643303478 16683072.2918231
"result.9" 0.961013393449024 7 -8091172.47352316 -98903.1876680924 16543310.460638
"result.10" 0.959292771162345 7 -8132910.98380903 -99227.069514083 16627435.2449017
"result.11" 0.975451077915187 7 -8163673.16036613 -98906.2367201592 16688317.932428
"result.12" 0.866170390435398 6 -8116167.67247119 -99325.9693134569 16594072.6442357
"result.13" 0.712713150602361 5 -8119656.20558742 -99445.835985007 16601215.6662221
"result.14" 0.925958541657486 6 -8143885.45977065 -99327.079390545 16649510.4389888
"result.15" 0.725748138132622 5 -8123005.03483144 -99489.7407933693 16608001.1343269
"result.16" 0.961080423457756 7 -8103485.19826193 -99176.1825642563 16568481.8999078
"result.17" 0.957396326732073 7 -8110454.19037296 -98990.6726244411 16582048.8642503
"result.18" 0.937352642653813 7 -8105473.01538385 -98856.0494242481 16571817.2678716
"result.19" 0.861215123965753 6 -8093944.59296526 -99400.7662750494 16549776.079147
"result.20" 0.902223514906007 6 -8130584.66392933 -99381.8229678748 16623018.3344608
"result.21" 0.861800893342596 6 -8190998.76213665 -99700.9203336272 16744484.7256069
"result.22" 0.963511171743174 7 -8140007.66255026 -98854.9909496751 16640884.4452553
"result.23" 0.968758689498789 7 -8125481.57746674 -98826.3163698488 16611774.9259286
"result.24" 0.927458423972637 7 -8109142.2991524 -99137.3564333134 16579718.4494269
"result.25" 0.949654980671091 7 -8101071.14493503 -99014.1959537183 16563329.820033
"result.26" 0.961820901080245 7 -8120918.71401817 -98872.3116570234 16602741.1896059
"result.27" 0.959401784520378 7 -8093334.83806286 -99013.5056274645 16547855.8256361
"result.28" 0.898292025817496 6 -8075807.76122015 -99418.4729699302 16513537.8290465
"result.29" 0.864894615938854 6 -8130069.55399917 -99279.6803850911 16621783.8294349
"result.30" 0.960316857105202 7 -8091560.55450549 -99024.0501845957 16544328.3476356
"result.31" 0.970996455385293 7 -8148544.44305437 -99119.9511231697 16658487.9266105
"result.32" 0.942996725653091 7 -8123079.7895905 -98814.6989883222 16606948.1154131
"result.33" 0.869994497264308 6 -8097774.72857281 -99215.7668173204 16557066.3514466
"result.34" 0.956557119374545 7 -8133578.75616168 -98983.5175137653 16628283.6856063
"result.35" 0.96716845187811 7 -8111545.04778162 -98908.2461600614 16584065.7261388
"result.36" 0.858069841761323 6 -8106087.76266108 -99359.3687924854 16573979.6235735
"result.37" 0.962855229234403 7 -8147775.68255068 -99016.624867551 16656743.7530919
"result.38" 0.248329330178027 3 -8113568.73364679 -100580.744673348 16591015.4293612
"result.39" 0 1 -8095400.87244876 -100915.679101687 16555349.5758219
"result.40" 0.959195026032643 7 -8148215.35197928 -99186.3602047851 16657962.5626236
"result.41" 0.854476931521313 6 -8133759.01607692 -98986.3043242972 16628576.0014688
"result.42" 0.859796739396909 6 -8174498.91770835 -99281.5561738644 16710646.3084308
"result.43" 0.847919483269607 6 -8110842.81247284 -99374.2478547256 16583519.4813215
"result.44" 0.866402684001465 6 -8095320.76602389 -99354.5267101079 16552435.9461344
"result.45" 0.960888398780167 7 -8110384.22578961 -98932.4851039093 16581792.5600425
"result.46" 0.938824944780081 7 -8108709.79123227 -99157.8569714512 16578894.4346629
"result.47" 0.969975358572777 7 -8099072.51147285 -99152.6752855837 16559609.5117723
"result.48" 0.827730666616993 6 -8103064.22549558 -99492.6740012798 16568199.1596601
"result.49" 0.955722015593283 7 -8097582.25949238 -99001.924824245 16556327.5068887
"result.50" 0.956507108203635 7 -8105759.16760603 -98920.4165653436 16572518.3065982
