"ARI" "" "" "" ""
"result.1" 0.962961818637095 5 -8098385.12393219 -99102.6660690741 16557987.1630798
"result.2" 0.964017557478573 5 -8151616.87776062 -99150.9492806128 16664547.2371598
"result.3" 0.95610510562923 5 -8138331.921887 -99424.3918733756 16638524.210598
"result.4" 0.968609129495766 5 -8136957.87333727 -99107.1149214021 16635141.5595946
"result.5" 0.96591532010266 5 -8132423.25655 -99269.8290122106 16626397.7542017
"result.6" 0.953029284913415 5 -8129481.61669166 -98925.4427309456 16619825.7019225
"result.7" 0.965054068861268 5 -8102425.70450152 -99206.0899633721 16566275.1720071
"result.8" 0.943069410448191 5 -8160393.0394951 -99403.4714327955 16682604.6049331
"result.9" 0.962914330068383 5 -8091206.31737837 -98921.1189469786 16543266.455728
"result.10" 0.968339347923854 5 -8132885.82258354 -99230.6949542553 16627244.6181529
"result.11" 0.97189815883465 5 -8163745.74782711 -98988.7588353593 16688480.5964022
"result.12" 0.962627950862433 5 -8116179.81184392 -99129.1876252678 16593629.5820157
"result.13" 0.957238225890565 5 -8119616.48591672 -98959.5732384547 16600163.7013876
"result.14" 0.965163952100803 5 -8143765.2737774 -99226.3633137292 16648994.8572595
"result.15" 0.969028232227659 5 -8122991.67895016 -99193.0152138335 16607380.9714053
"result.16" 0.970929287367958 5 -8103582.58937889 -99180.4251593886 16568537.6121538
"result.17" 0.963382899025371 5 -8110563.10988445 -98963.6602539045 16582065.123354
"result.18" 0.96727912759666 5 -8105499.20117846 -98949.0306925832 16571908.0468194
"result.19" 0.957656350311882 5 -8093880.21545611 -99204.8970678044 16549181.8081251
"result.20" 0.950257153357206 5 -8130436.45041152 -99118.8932870003 16622122.2704743
"result.21" 0.948802539984939 5 -8190923.0127484 -99409.1356175084 16743675.8798091
"result.22" 0.955509918697731 5 -8140078.03396256 -99074.6619732698 16641316.974949
"result.23" 0.972250297241934 5 -8125486.01491082 -98846.7365332381 16611677.0859654
"result.24" 0.964307561486697 5 -8109138.73194648 -99112.5335736383 16579514.1141175
"result.25" 0.97363459869786 5 -8101140.98076063 -99013.1530077801 16563319.8506141
"result.26" 0.950297194431354 5 -8120963.74093461 -98947.0952785732 16602833.2555037
"result.27" 0.948008591566752 5 -8093404.28115046 -99040.5800405623 16547901.3054593
"result.28" 0.956312793609214 5 -8075745.68541951 -99368.6977374396 16513240.3493912
"result.29" 0.948460782888663 5 -8129982.40776036 -99152.259107367 16621280.9168128
"result.30" 0.964328626797865 5 -8091535.71795763 -98941.9565239594 16543966.9320405
"result.31" 0.984865931101669 5 -8148598.19535086 -99198.4723041497 16658604.9183873
"result.32" 0.959863729466036 5 -8123156.01571301 -98914.3150234807 16607152.2445503
"result.33" 0.974114318034359 5 -8097757.01099397 -99005.4492151561 16556536.5034955
"result.34" 0.955448419211005 5 -8133682.65727307 -98985.9185975801 16628348.7348186
"result.35" 0.966864396374166 5 -8111532.92360993 -99092.2421280132 16584261.9145532
"result.36" 0.951264296607751 5 -8106055.00202448 -99154.5612719801 16573430.7096702
"result.37" 0.966349590627379 5 -8147813.40775041 -99117.8991842618 16656874.1969466
"result.38" 0.96611151943521 5 -8113475.76352516 -98842.026807232 16587647.1637421
"result.39" 0.955466935414091 5 -8095345.09982971 -99033.7338410127 16551769.2504187
"result.40" 0.966408223933142 5 -8148278.9923153 -99142.3564477355 16657854.2806034
"result.41" 0.949887334060269 5 -8133659.57492277 -98622.3261655762 16627575.385254
"result.42" 0.969382837944679 5 -8174440.52980691 -99242.3407508282 16710377.3241928
"result.43" 0.955401141291139 5 -8110662.54873037 -99163.2718668676 16582663.2242718
"result.44" 0.964529550368529 5 -8095241.81584412 -99119.8277565308 16551734.8702786
"result.45" 0.964094097196712 5 -8110460.40885039 -98863.9972695406 16581660.3953172
"result.46" 0.950539565369906 5 -8108770.64764558 -99198.9918953558 16578950.8621592
"result.47" 0.967889262460447 5 -8099110.14184848 -99244.0489858129 16559719.9647459
"result.48" 0.954530968634416 5 -8102966.29717038 -99278.3886220567 16567500.9546622
"result.49" 0.970468139723871 5 -8097671.40714525 -99230.2560393927 16556814.9094466
"result.50" 0.973310937896812 5 -8105877.70652102 -99013.1035943627 16572793.2033081
