"ARI" "" "" "" ""
"result.1" 0.903103470810345 5 -8098363.52475198 -99027.1157164643 16557792.8640142
"result.2" 0.921991758515791 5 -8151585.11681967 -99133.8180068642 16664449.4527304
"result.3" 0.903320343948089 5 -8138260.78540913 -99259.7414705575 16638052.6368367
"result.4" 0.906135208217231 5 -8136924.20923168 -99020.4751692729 16634900.9518792
"result.5" 0.910834467581281 5 -8132418.40510386 -99319.0149379447 16626486.4231609
"result.6" 0.886926835617948 5 -8129504.90163082 -98961.6447987092 16619944.6759364
"result.7" 0.915118934830347 5 -8102378.02131541 -99218.0671667097 16566203.7600415
"result.8" 0.86666650014468 5 -8160374.11737503 -99207.6437300559 16682175.1052875
"result.9" 0.90381918641673 5 -8091198.08880949 -98818.0692251993 16543043.8991467
"result.10" 0.897248949451805 5 -8132868.50279655 -99012.8726426355 16626774.3339557
"result.11" 0.900294611704031 5 -8163729.17407974 -98953.0061944288 16688375.9436256
"result.12" 0.896277420203044 5 -8116174.20795876 -99003.5023401016 16593367.003675
"result.13" 0.900755472785691 5 -8119609.61493111 -99068.8679604689 16600368.5488604
"result.14" 0.866388571814458 5 -8143790.27268614 -99061.9192974468 16648715.9670445
"result.15" 0.898754067875516 5 -8122961.21049364 -98984.9113041158 16606903.8266728
"result.16" 0.901112537016157 5 -8103552.79411628 -99099.344507967 16568315.8603258
"result.17" 0.8913705346006 5 -8110588.85436092 -98946.9263492086 16582083.1444975
"result.18" 0.885863155983841 5 -8105474.72713977 -98900.7017852745 16571762.4409274
"result.19" 0.871081285344795 5 -8093884.0953197 -98945.8756205552 16548671.5249578
"result.20" 0.873862676679001 5 -8130404.38897578 -99135.8872039164 16622092.1354367
"result.21" 0.897313672678966 5 -8190897.07967973 -99206.9317467044 16743219.6059302
"result.22" 0.914574766398062 5 -8140052.82026564 -99137.8290144325 16641392.8816374
"result.23" 0.918595612666266 5 -8125461.63088608 -98973.3274039094 16611881.4996573
"result.24" 0.902286773673676 5 -8109133.16290974 -98966.6236694905 16579211.1562357
"result.25" 0.909772876746758 5 -8101112.87142206 -98921.2925404258 16563079.9110023
"result.26" 0.886718393434469 5 -8120943.51983852 -98967.5515521208 16602833.7258586
"result.27" 0.895396140140491 5 -8093423.62748081 -99004.1122600139 16547867.0625589
"result.28" 0.895536507997811 5 -8075772.58039097 -99201.3969428672 16512959.537745
"result.29" 0.893453004135392 5 -8130023.08053103 -98955.8610209092 16620969.4661812
"result.30" 0.896525670682437 5 -8091510.47697061 -98940.8751688177 16543914.2873561
"result.31" 0.901883793511871 5 -8148592.19935285 -99166.0625262574 16658528.1068355
"result.32" 0.887058202805555 5 -8123125.90038484 -98826.9285620117 16606917.240971
"result.33" 0.901522285291286 5 -8097736.02072689 -98962.270584448 16556408.1657
"result.34" 0.887551722001816 5 -8133661.70386156 -98885.7563279899 16628106.5034564
"result.35" 0.91066980049798 5 -8111519.72063449 -99032.602366352 16584116.229079
"result.36" 0.90764745897251 5 -8106033.49737119 -99119.0716004808 16573316.7210206
"result.37" 0.915337202064589 5 -8147780.61349789 -98983.3206394777 16656539.451352
"result.38" 0.908969629971195 5 -8113429.34018394 -98754.9995845326 16587380.2626142
"result.39" 0.888239657005218 5 -8095335.72038957 -98908.1223574605 16551499.2685714
"result.40" 0.901217806188939 5 -8148263.43807843 -99018.7940516229 16657576.0473374
"result.41" 0.893341950085287 5 -8133623.3768331 -98795.6458473161 16627849.6284381
"result.42" 0.906848554702104 5 -8174417.75881879 -99182.6584532446 16710212.4176214
"result.43" 0.907583556819036 5 -8110661.28547321 -98949.5505710396 16582233.2551658
"result.44" 0.890383851951589 5 -8095187.91788898 -99109.6053364198 16551606.6295281
"result.45" 0.917733936832503 5 -8110494.37589699 -98966.7236513513 16581933.782174
"result.46" 0.903299886756796 5 -8108766.66988557 -99047.5719827271 16578640.0668139
"result.47" 0.920841693591033 5 -8099080.51291585 -98922.049515472 16559016.7079399
"result.48" 0.880528175697254 5 -8102956.39438709 -99277.7599698958 16567479.8917913
"result.49" 0.895566676426185 5 -8097646.17729943 -98926.1303459005 16556156.198368
"result.50" 0.920653007792638 5 -8105867.80379172 -98944.9114323572 16572637.0135254
