"ARI" "" "" "" ""
"result.1" 0.984299454298962 5 -8098373.03409946 -99343.2525888313 16558444.1564539
"result.2" 0.982924588730356 5 -8151585.88277616 -99311.157395593 16664805.6634208
"result.3" 0.987814310644951 5 -8138299.93385481 -99369.1671803438 16638349.7851476
"result.4" 0.978148967201033 5 -8136957.86403856 -99213.5378599351 16635354.3868743
"result.5" 0.987953073343677 5 -8132397.89667744 -99390.2284968727 16626587.8334259
"result.6" 0.986883189772281 5 -8129465.39438889 -98957.3395554254 16619857.0509659
"result.7" 0.991375952455536 5 -8102426.54439516 -99296.7742072782 16566458.2202822
"result.8" 0.97863735185528 5 -8160393.28370392 -99516.1431850428 16682830.4368552
"result.9" 0.985600817765668 5 -8091206.12847713 -98979.0822888548 16543382.0046093
"result.10" 0.987961215742104 5 -8132893.64453498 -99378.2782949385 16627555.4287371
"result.11" 0.987321729349871 5 -8163733.61105361 -98927.7267816654 16688334.2587478
"result.12" 0.976116254365374 5 -8116185.26390754 -99122.7567459262 16593627.6243842
"result.13" 0.985597283378919 5 -8119615.62538726 -99086.0259320358 16600414.8857159
"result.14" 0.986289431269806 5 -8143765.29853004 -99285.3436655708 16649112.8674685
"result.15" 0.988478710830744 5 -8122937.95140139 -99443.9167365421 16607775.3193532
"result.16" 0.981892116150637 5 -8103571.33056784 -99092.5956459076 16568339.4355048
"result.17" 0.98904097583026 5 -8110528.34062171 -99137.6657217149 16582343.5957642
"result.18" 0.991215545111647 5 -8105507.51663091 -99180.7181106064 16572388.0525603
"result.19" 0.981892116150637 5 -8093879.99767537 -99396.2732981354 16549564.1250243
"result.20" 0.987157299015663 5 -8130425.77915226 -99314.9082772045 16622492.9579362
"result.21" 0.979538656285348 5 -8190922.48238653 -99453.7461248956 16743764.0401001
"result.22" 0.978621950784025 5 -8140078.55494082 -99164.8754425508 16641498.443844
"result.23" 0.982125522923989 5 -8125492.30378483 -98951.560537991 16611899.3117229
"result.24" 0.68797926962463 6 -8109238.44033437 -99163.6644056533 16579889.5701464
"result.25" 0.986093280054574 5 -8101140.30140884 -99065.8337980724 16563423.8534911
"result.26" 0.977862859884529 5 -8120964.1557692 -99003.9290490937 16602947.7527139
"result.27" 0.986365091895751 5 -8093426.81644737 -99075.0239075646 16548015.2637872
"result.28" 0.990284121271896 5 -8075777.29045735 -99369.2336380429 16513304.6312681
"result.29" 0.988534925953377 5 -8129984.70835838 -99152.7928519928 16621286.585498
"result.30" 0.983646363258053 5 -8091535.69754801 -99031.1202136304 16544145.2186006
"result.31" 0.989040174551048 5 -8148598.24377896 -99246.9363266356 16658701.9432885
"result.32" 0.978813065943009 5 -8123156.12184631 -99025.000034926 16607373.8268398
"result.33" 0.99011762771651 5 -8097729.37824031 -99183.8445104909 16556838.0285789
"result.34" 0.980726079779538 5 -8133652.1549278 -98956.5838009118 16628229.0605347
"result.35" 0.97401158538479 5 -8111535.98261751 -99135.9736128996 16584355.4955381
"result.36" 0.981473095700449 5 -8106054.55229686 -99259.5065784402 16573639.7008279
"result.37" 0.983221969855924 5 -8147778.23834017 -99159.7495853453 16656887.5589283
"result.38" 0.988982042275977 5 -8113428.66016705 -98967.4630826808 16587803.8295768
"result.39" 0.991071272218378 5 -8095344.23443964 -99166.5684238123 16552033.1888042
"result.40" 0.982207567927073 5 -8148281.17960943 -99282.4872436918 16658138.9167835
"result.41" 0.980349530262245 5 -8133659.57056669 -98727.5494103314 16627785.8230313
"result.42" 0.965207187172675 5 -8174440.13681028 -99356.6459627321 16710605.1486233
"result.43" 0.994043556208797 5 -8110644.39848587 -99138.8481989174 16582578.0764469
"result.44" 0.983986139339758 5 -8095241.77343106 -99175.04846282 16551845.226865
"result.45" 0.982998749012194 5 -8110460.60048434 -98977.2173299772 16581887.2187059
"result.46" 0.967111354570351 5 -8108771.02092087 -99228.834472458 16579011.293864
"result.47" 0.986512986622771 5 -8099109.89095918 -99299.6607219625 16559830.6864396
"result.48" 0.964709816580251 5 -8102966.40736402 -99360.0727188281 16567664.543243
"result.49" 0.983358092154971 5 -8097667.47075993 -99428.2712589333 16557203.067115
"result.50" 0.98774250096107 5 -8105879.44740064 -99049.7588642513 16572869.9956071
