"ARI" "" "" "" ""
"result.1" 0.988044084278351 5 -8098385.41327613 -99126.6959334766 16558035.8014965
"result.2" 0.97810958648685 5 -8151617.7065173 -99193.124653698 16664633.2454193
"result.3" 0.989479716783489 5 -8138332.37885752 -99471.6561544288 16638619.6531012
"result.4" 0.978564965467591 5 -8136957.66444399 -99130.0949476132 16635187.1018605
"result.5" 0.995708439292217 5 -8132418.01868843 -99290.6689626215 16626428.9583794
"result.6" 0.987826171978965 5 -8129465.11094923 -98915.7999215225 16619773.4048188
"result.7" 0.991592722190898 5 -8102426.21921236 -99266.2789902093 16566396.5794824
"result.8" 0.974281336820524 5 -8160393.21532801 -99495.059992917 16682788.1337191
"result.9" 0.983634884108299 5 -8091206.2881103 -99000.9778298701 16543426.1149576
"result.10" 0.991515950956479 5 -8132885.82221286 -99271.0829781663 16627325.3934593
"result.11" 0.98876411307431 5 -8163745.49117831 -98997.0556753 16688496.6767845
"result.12" 0.983617572056547 5 -8116167.69196948 -99374.880750365 16594096.728517
"result.13" 0.987534566640758 5 -8119615.78814849 -99045.9381220033 16600335.0356183
"result.14" 0.979720578652376 5 -8143765.22749151 -99289.847947629 16649121.7339556
"result.15" 0.991358538207157 5 -8122991.17228151 -99297.8018264984 16607589.5312933
"result.16" 0.983851113612802 5 -8103558.85704172 -99321.7007482385 16568772.6986572
"result.17" 0.993469784605152 5 -8110564.54704736 -99048.6213384192 16582237.9198488
"result.18" 0.990354423270804 5 -8105499.64365584 -99009.8635032623 16572030.5973955
"result.19" 0.989131315528176 5 -8093848.57288761 -99249.686832613 16549208.1025177
"result.20" 0.982176894842049 5 -8130435.90812182 -99250.5377333469 16622384.4747876
"result.21" 0.981920437219115 5 -8190926.2230284 -99421.1392464778 16743706.3076271
"result.22" 0.980432763234569 5 -8140049.40497581 -99225.197639563 16641560.788308
"result.23" 0.988974747750699 5 -8125485.48883896 -98915.9460420328 16611814.4528393
"result.24" 0.985961851345814 5 -8109138.24039539 -99230.4695971129 16579749.0030623
"result.25" 0.989710202765371 5 -8101101.52871434 -99156.7431686122 16563528.1268432
"result.26" 0.977717997315883 5 -8120963.89118738 -98993.4326930777 16602926.2308382
"result.27" 0.993111181721108 5 -8093404.98937876 -99133.9926784328 16548089.5471917
"result.28" 0.992383015170281 5 -8075777.01316428 -99361.1488907711 16513287.9071874
"result.29" 0.979398497310262 5 -8129984.15401753 -99137.5548722249 16621255.0008568
"result.30" 0.98892345223985 5 -8091535.98428415 -99016.3211518788 16544116.1939494
"result.31" 0.992520732045969 5 -8148569.03033749 -99206.6360037847 16658562.9157598
"result.32" 0.979818718322835 5 -8123156.05879539 -98981.7625653329 16607287.2257987
"result.33" 0.995037312522132 5 -8097730.13164401 -99134.315386214 16556740.4771377
"result.34" 0.988453651686801 5 -8133682.9905342 -99054.6686931107 16628486.9015319
"result.35" 0.984297734281011 5 -8111536.38732071 -99243.6147204642 16584571.5871596
"result.36" 0.987315385835638 5 -8106054.34570455 -99274.3017016968 16573668.8778898
"result.37" 0.991584536935586 5 -8147778.34459902 -99185.1281747165 16656938.5286248
"result.38" 0.980905089483078 5 -8113475.48512739 -98876.0095687878 16587714.5724696
"result.39" 0.994549176545871 5 -8095344.65842335 -99113.1227665181 16551927.145457
"result.40" 0.976760208212401 5 -8148278.26958464 -99204.3951903226 16657976.9126272
"result.41" 0.981145226503925 5 -8133659.41444241 -98706.2257443941 16627742.8634509
"result.42" 0.987522271502178 5 -8174440.09376237 -99297.2542518108 16710486.2791057
"result.43" 0.993457078753665 5 -8110644.66147134 -99270.7558173962 16582842.4176548
"result.44" 0.982976316552446 5 -8095213.87486204 -99157.8328090629 16551754.9984195
"result.45" 0.992017345784318 5 -8110460.88970513 -98916.045428367 16581765.4533443
"result.46" 0.963969690135536 5 -8108770.73345363 -99264.7882725286 16579082.6265296
"result.47" 0.987946146236051 5 -8099109.60175665 -99278.292907801 16559787.3724062
"result.48" 0.97093432329689 5 -8102949.52494639 -99312.1912496367 16567535.0154694
"result.49" 0.98285292142806 5 -8097671.81850206 -99271.7018397504 16556898.6237609
"result.50" 0.990861884800411 5 -8105877.65878393 -99057.1851326799 16572881.2709105
