"ARI" "" "" "" ""
"result.1" 0.985952441273937 5 -8098381.36000717 -99215.7404132133 16558205.7839181
"result.2" 0.982924588730356 5 -8151601.17298585 -99318.1971142659 16664850.3232775
"result.3" 0.987814310644951 5 -8138315.86021303 -99439.7743157929 16638522.8521349
"result.4" 0.981748375100772 5 -8136957.69583328 -99176.8427373352 16635280.6602185
"result.5" 0.987953073343677 5 -8132412.95762831 -99407.0083138869 16626651.5149617
"result.6" 0.986883189772281 5 -8129481.065331 -99029.5688853597 16620032.85151
"result.7" 0.989777827382746 5 -8102426.2861844 -99303.942363167 16566472.0401724
"result.8" 0.984484958445284 5 -8160393.31832018 -99547.6648259292 16682893.5493695
"result.9" 0.985600817765668 5 -8091206.25809477 -99003.5787289409 16543431.2567247
"result.10" 0.983211687499174 5 -8132885.91245077 -99337.605264057 16627458.618507
"result.11" 0.985664962432206 5 -8163745.31191736 -99083.0311284324 16688668.2691689
"result.12" 0.979362168850642 5 -8116180.12678228 -99196.5549771427 16593764.9465961
"result.13" 0.985732881585902 5 -8119615.80485573 -99106.5736613496 16600456.3401115
"result.14" 0.985447721776507 5 -8143765.28371945 -99315.4369059847 16649173.0243282
"result.15" 0.990290878414303 5 -8122991.32582763 -99294.2605482868 16607582.7558291
"result.16" 0.981898213460684 5 -8103570.98563194 -99094.9157028543 16568343.3857469
"result.17" 0.98904097583026 5 -8110528.67697 -99217.0900217314 16582503.1170608
"result.18" 0.989410377587605 5 -8105499.52769757 -99040.2353460425 16572091.1091645
"result.19" 0.989131315528176 5 -8093880.37799871 -99291.4388130264 16549355.2167008
"result.20" 0.987157299015663 5 -8130435.40974229 -99218.2117382704 16622318.8260384
"result.21" 0.979106845662795 5 -8190922.15999131 -99402.4234474909 16743660.7499549
"result.22" 0.978621950784025 5 -8140078.54828459 -99165.3471331654 16641499.3739128
"result.23" 0.986883078254444 5 -8125485.79369686 -98912.9363694244 16611809.0432099
"result.24" 0.983798065968418 5 -8109153.77084968 -99139.092462003 16579597.3097007
"result.25" 0.987749316353912 5 -8101140.37506821 -99102.5045699205 16563497.3423535
"result.26" 0.982819691344439 5 -8120970.97920524 -99153.1370417907 16603259.8155714
"result.27" 0.989635376129073 5 -8093405.18361528 -99149.4931622033 16548120.9366323
"result.28" 0.990723216924946 5 -8075776.93042403 -99464.7597206635 16513494.9633667
"result.29" 0.985362417505577 5 -8129982.558209 -99173.8267444524 16621324.3529842
"result.30" 0.987108226670055 5 -8091535.84386418 -99018.6922824558 16544120.6553706
"result.31" 0.989040174551048 5 -8148566.42623641 -99434.10711221 16659012.6497745
"result.32" 0.979597993337743 5 -8123155.91471558 -98983.2532013203 16607289.9189111
"result.33" 0.995700449324203 5 -8097755.77609488 -99176.0339534354 16556875.2031739
"result.34" 0.986386778378009 5 -8133683.24100847 -99026.7445792595 16628431.5542528
"result.35" 0.977620859810714 5 -8111486.69005107 -99142.7938216831 16584270.5508228
"result.36" 0.986749955571178 5 -8106054.26135246 -99269.5036638404 16573659.1131099
"result.37" 0.988114790818374 5 -8147778.54201608 -99137.6770457044 16656844.0212009
"result.38" 0.984941883051951 5 -8113428.43991623 -98967.9794599168 16587804.4218296
"result.39" 0.991071272218378 5 -8095344.81600571 -99165.7784709047 16552032.7720305
"result.40" 0.982265461856804 5 -8148281.89424554 -99302.4862792536 16658180.3441269
"result.41" 0.980349530262245 5 -8133659.59808872 -98756.0686952246 16627842.9166452
"result.42" 0.973346267141218 5 -8174439.96289328 -99312.1062943259 16710515.7214525
"result.43" 0.994043556208797 5 -8110662.47217547 -99282.78311418 16582902.0936566
"result.44" 0.983986139339758 5 -8095241.99546694 -99171.0176468355 16551837.6093049
"result.45" 0.988394841865152 5 -8110460.63922484 -98942.8773160935 16581818.6161592
"result.46" 0.962173971826187 5 -8108770.77172565 -99261.0536803137 16579075.2338892
"result.47" 0.989835247991114 5 -8099109.81652005 -99308.761775753 16559848.7396689
"result.48" 0.964709816580251 5 -8102966.69375756 -99388.2934013342 16567721.5573951
"result.49" 0.984941439426777 5 -8097667.13262035 -99480.861652647 16557307.5716233
"result.50" 0.989406305069635 5 -8105879.43723716 -99015.0472520345 16572800.5520557
