,ARI,AMI,NMI
0,0.501482350996476,0.41015868349627127,0.41085352648698237
1,0.5099377888154968,0.4368495093291468,0.4375056728209086
2,0.488777877374333,0.42059495299293426,0.4212705537971181
3,0.34678289412812335,0.3452335358737701,0.34599509920194416
4,0.4855822221799262,0.40362470891386776,0.4043242096263867
5,0.5560034852189678,0.4648028496806341,0.4654333638293291
6,0.45598101055345286,0.4030578011222102,0.40375230567629783
7,0.4608688181704628,0.38782471042064093,0.38853863985695
8,0.46682367717653983,0.42907147974185134,0.42973281157164755
9,0.5934725398094373,0.4911652683598456,0.49176310559291253
10,0.4825932194030335,0.41613363152863836,0.41681189629530246
11,0.4447665328013589,0.4181848516263934,0.41886844218140623
12,0.5153307853684083,0.44839582242893317,0.4490366569860458
13,0.4508271604898861,0.37601846847805215,0.3767482912376863
14,0.49385340378808557,0.40779760994064546,0.40850338916050133
15,0.5056670091090478,0.41053148848304605,0.4112214934358806
16,0.4724365320884064,0.41213220820636026,0.41281495970503657
17,0.4891246149504219,0.416011945717414,0.4166920703177929
18,0.5008485700141397,0.4144347665516921,0.4151221895387763
19,0.4268020927656051,0.35752870601738185,0.3582782377029147
20,0.48738032277206345,0.4042197534566339,0.40491555576613864
21,0.5031595414237671,0.4243846910651204,0.4250582038179481
22,0.5564501655468594,0.45572052948297986,0.45636046175136313
23,0.5012213153900931,0.4307897896457892,0.43145413822063666
24,0.4908992510953643,0.4119594217766984,0.4126521619931897
25,0.44910784113505986,0.38405387410648406,0.38477412558329366
26,0.5399189958500134,0.4593207889165325,0.4599523030810606
27,0.4135416415776027,0.3446256982763855,0.34539392051856876
28,0.49805773092121974,0.4214123170402519,0.42209017312180397
29,0.5562596406944573,0.46686094255203164,0.4674872941073283
30,0.524953299832395,0.4477048830874751,0.4483480812252032
31,0.4982547379210325,0.4067575310012073,0.4074540917858772
32,0.5098269558278596,0.4336956261531484,0.43435842372440553
33,0.46871051336409514,0.4052353561916271,0.4059270987949894
34,0.5332275001391041,0.4441797618835647,0.44483367341405433
35,0.4964579715497577,0.42191382998904725,0.42259076334115275
36,0.4691965671397519,0.40396309704322075,0.4046562479547978
37,0.5134163165155808,0.42862524605317087,0.4292950009838043
38,0.4898676645446256,0.4265041544682533,0.4271728801093009
39,0.41176737059154883,0.3783112335107852,0.3790331872965553
40,0.4747947986215297,0.40095519934058355,0.40165500974332474
41,0.40605840559544476,0.3686150879439992,0.36934670196692465
42,0.38445029556707877,0.3206442119247216,0.32143470178528666
43,0.4279890536952504,0.3777780118332677,0.3785000343106833
44,0.4967960342856121,0.41911739275577664,0.41979595164518024
45,0.521312378020414,0.4287395997673461,0.42941361846425447
46,0.5122074082390455,0.43759228982200077,0.43824719371710147
47,0.4888078232247239,0.40984872655107957,0.4105372363787613
48,0.45293536287547426,0.37357272134615765,0.37430418944212274
49,0.44619464122647484,0.3755535534187412,0.37628632633899495
