"ARI" "" "" "" "" "" ""
"result.1" 0.512952690766465 0.415064289351204 0.415752512413474 3 -8098189.6683078 -98578.2592255615 16556399.8829658
"result.2" 0.529153241770442 0.435902667858213 0.436566410022675 3 -8151393.57151628 -98873.6878684931 16663398.5466687
"result.3" 0.526959274480843 0.433025465067267 0.433692528398821 3 -8138265.19308399 -98809.4171222123 16637013.2483115
"result.4" 0.507898835723892 0.429282248258121 0.429953741021631 3 -8136754.67661903 -98484.034116055 16633341.4493693
"result.5" 0.542456951100635 0.45042090977978 0.451067516209965 3 -8132227.15025489 -98935.0373761685 16625188.4031612
"result.6" 0.568003280116798 0.47408211375039 0.474700897691715 3 -8129238.44937331 -98387.1735472549 16618189.0513293
"result.7" 0.506407588614193 0.426753083166876 0.427427704963504 3 -8102221.57035433 -98824.0506019933 16564955.2698118
"result.8" 0.522519638518846 0.433242687855969 0.433909448861122 3 -8160336.23039148 -98710.5474510486 16680957.5835842
"result.9" 0.551953098717569 0.450000916000273 0.450648036273759 3 -8091053.19443475 -98491.9168582051 16541954.250485
"result.10" 0.560976743906775 0.456827562272738 0.457466614127425 3 -8132742.96130766 -98744.4017457685 16625838.754006
"result.11" 0.516050182721401 0.431325627382665 0.431992736767544 3 -8163478.62032167 -98497.5734441574 16686816.4154308
"result.12" 0.521916381555401 0.436776378059736 0.437438659326136 3 -8115977.0780724 -98840.7910721096 16592499.7661882
"result.13" 0.516057308201814 0.432059067743557 0.432727377382379 3 -8119483.5089669 -98733.2202569202 16599297.4863468
"result.14" 0.485301707231285 0.394006271770669 0.394719215716526 3 -8143591.25099582 -98760.5563007557 16647567.6424923
"result.15" 0.546729798438419 0.452962089779457 0.453605699147233 3 -8122874.1600348 -98787.0088614598 16606186.3656916
"result.16" 0.509619117488686 0.412280190396572 0.412971773854559 3 -8103423.53238793 -98810.5841696556 16567332.2610143
"result.17" 0.514136180197528 0.420660220638921 0.421341870640314 3 -8110370.64024933 -98629.3130810001 16580863.9345598
"result.18" 0.555320817757224 0.463489997580435 0.464456736220901 4 -8105630.24767956 -98599.6758685309 16571471.4301735
"result.19" 0.528991035156991 0.443938665330741 0.444592958295879 3 -8093636.55888116 -98830.5046548638 16547798.1549712
"result.20" 0.452012638011574 0.370115752711682 0.370857447809936 3 -8130405.86550013 -99281.8627032411 16622165.7067168
"result.21" 0.566614460459474 0.467020813208983 0.467647877825877 3 -8190692.49682486 -99187.2523596598 16742623.5262682
"result.22" 0.516352079464819 0.434412198939072 0.435077830585406 3 -8139909.22919189 -98826.9636654025 16640336.4136137
"result.23" 0.590881597021164 0.492208053030837 0.492801510845698 3 -8125284.2546677 -98423.8514049251 16610280.2400444
"result.24" 0.463302056989826 0.394857413995053 0.395569504611036 3 -8108925.73475548 -98608.156957356 16577931.8113248
"result.25" 0.559095031215665 0.466960432294493 0.467587582210681 3 -8101025.88976802 -98670.8730808254 16562257.5535968
"result.26" 0.518171522878515 0.441527794647061 0.442184855766694 3 -8120762.79722038 -98521.7098447803 16601433.0420295
"result.27" 0.544883553859332 0.446416697316108 0.447068014388035 3 -8093338.29282104 -98639.8643180978 16546820.3421774
"result.28" 0.496631606261532 0.397638790396589 0.398347534798786 3 -8075531.5909672 -98813.8729349041 16511554.9557033
"result.29" 0.503792868672464 0.413821217844856 0.414510933461645 3 -8129815.75894838 -98635.8665639146 16619767.2789237
"result.30" 0.548605639141861 0.451675497565076 0.452320630512579 3 -8091445.72368943 -98536.3644202337 16542828.2041185
"result.31" 0.293921367821905 0.303829045286643 0.304934131148357 5 -8148570.3276881 -97856.7800992689 16655865.798652
"result.32" 0.517388506037935 0.427376847176829 0.428050552150442 3 -8122965.25908372 -98578.6110408243 16605951.7681482
"result.33" 0.573771001695693 0.481856307572041 0.482465893910412 3 -8097602.32961331 -98538.0519761219 16555144.791078
"result.34" 0.542013492068021 0.446776754981203 0.447427625306409 3 -8133507.58454648 -98388.1443541165 16626655.4857003
"result.35" 0.567569163088792 0.478705380960017 0.479317759375337 3 -8111320.74318132 -98679.7456139453 16582865.0054897
"result.36" 0.54547080433065 0.452826166064245 0.453469944787111 3 -8105783.24951999 -98876.4400983506 16572183.4071358
"result.37" 0.511790218461773 0.419960211198383 0.420642086588123 3 -8147605.54004427 -98626.6494554902 16655328.4068986
"result.38" 0.565779295812091 0.466702501235264 0.467329947487477 3 -8113377.84393522 -98345.0437015674 16586309.8031727
"result.39" 0.526817833442134 0.430490252083181 0.431160353747313 3 -8095205.31695985 -98563.3126399046 16550401.2870986
"result.40" 0.511634120307858 0.41531554937755 0.41600347175396 3 -8148194.31340571 -98685.99141668 16656624.6375439
"result.41" 0.534017210146822 0.4442358372719 0.444889667134737 3 -8133526.71656268 -98286.6236639048 16626490.7083523
"result.42" 0.510752950221886 0.420788710343896 0.421470205431014 3 -8174319.62087505 -98818.7086991738 16709140.6870476
"result.43" 0.507256505091446 0.410353514898749 0.411047311220652 3 -8110512.06983463 -98744.1320375017 16581376.4316434
"result.44" 0.541587996360192 0.444712596389927 0.445365883643479 3 -8095027.07725367 -98708.4566289355 16550335.0956643
"result.45" 0.575637424320469 0.480060937897427 0.480672620913739 3 -8110338.65822479 -98448.8691364682 16580439.0826217
"result.46" 0.553811282972536 0.458500614338495 0.459539790635382 4 -8108680.82532362 -98766.5893941967 16577832.6349238
"result.47" 0.540218332936756 0.443208568224371 0.443863680584688 3 -8098977.77121275 -98703.8905799538 16558227.3514845
"result.48" 0.557482592740726 0.462762290465184 0.463390435009487 3 -8102800.81933555 -98771.3880749796 16566008.4427202
"result.49" 0.512858561386767 0.420261474878134 0.42094364122729 3 -8097458.99399721 -98623.2328356403 16555028.4815648
"result.50" 0.52104669479967 0.428719437168966 0.429391576641322 3 -8105572.09198488 -98560.3746855448 16571128.96124
