"ARI" "" "" "" "" "" ""
"result.1" 0.511577697570434 0.413434709554261 0.414124856387774 3 -8098237.82081445 -98510.7045302753 16556361.0785886
"result.2" 0.525708893532626 0.432858608418093 0.433525937208827 3 -8151440.67325381 -98741.2851032109 16663227.9446132
"result.3" 0.533014762726447 0.439777315010984 0.440436430669699 3 -8138238.87024871 -98844.2389260557 16637030.2462487
"result.4" 0.510515485843991 0.430872778764724 0.431542403825483 3 -8136790.34517121 -98503.2567191604 16633451.2316799
"result.5" 0.541454063705115 0.448627203831185 0.449275926020454 3 -8132351.91365917 -98859.5474860084 16625286.9501895
"result.6" 0.56653452127954 0.472706483608402 0.473326887325253 3 -8129394.27697532 -98571.4616503439 16618795.5051505
"result.7" 0.502855201722072 0.424196798121762 0.424874443359773 3 -8102236.32789127 -98782.4705621739 16564901.624806
"result.8" 0.519636272611231 0.430925207902715 0.431594702052829 3 -8160304.73078741 -98699.5140667664 16680872.5176075
"result.9" 0.55075979878967 0.449085135356418 0.449733320674618 3 -8091132.0071739 -98385.4892638546 16541899.0207746
"result.10" 0.56097923507275 0.457249193493717 0.45788775019361 3 -8132758.09953305 -98921.9614668349 16626224.1498989
"result.11" 0.524130663888327 0.439987991978178 0.440644731966455 3 -8163538.4163692 -98492.6397163453 16686926.1400702
"result.12" 0.520844790597273 0.435332329099364 0.4359966460782 3 -8116130.59332029 -98707.9188127841 16592541.0521653
"result.13" 0.506244522835188 0.423073897225856 0.423752791852461 3 -8119609.69434186 -98597.0707453137 16599277.5580735
"result.14" 0.48812019507307 0.395906190736364 0.39661690025547 3 -8143641.57597466 -98578.8760715187 16647304.9319915
"result.15" 0.543977884685909 0.452286832777979 0.452931228517616 3 -8122885.10035442 -98823.9544799599 16606282.1375679
"result.16" 0.504816884627859 0.409237809438236 0.40993297741815 3 -8103423.73581007 -98888.6200625181 16567488.7396443
"result.17" 0.520904846078926 0.427195422606763 0.427869381364573 3 -8110514.40972928 -98531.1022519821 16580955.0518617
"result.18" 0.552662960906758 0.453757597435701 0.45514306165719 5 -8105564.53133627 -98617.8598971441 16571302.587955
"result.19" 0.528023276512815 0.442159348507563 0.442815735520875 3 -8093781.48864971 -98903.7691020031 16548234.5434026
"result.20" 0.468707661976844 0.388539177662618 0.389258827410617 3 -8130414.60732268 -99413.4169383024 16622446.298832
"result.21" 0.569555380578336 0.470457624060982 0.471080638861682 3 -8190758.11740172 -98744.359781826 16741868.9822662
"result.22" 0.515684894322526 0.433663451905652 0.43432997813806 3 -8140054.71732656 -98707.5579928111 16640388.5785379
"result.23" 0.592531673396839 0.493599397066939 0.494191691863806 3 -8125404.96808054 -98590.2065182009 16610854.3770966
"result.24" 0.463371266465556 0.394782127624244 0.395494303895471 3 -8109059.81508974 -98740.0152180359 16578463.6885147
"result.25" 0.56563923904178 0.475072635921761 0.476058246647513 4 -8101053.23675302 -98477.7775349206 16561926.056475
"result.26" 0.513848086729462 0.438486741475438 0.439147377919876 3 -8120897.63586907 -98354.1600646376 16601367.6197666
"result.27" 0.543987792111416 0.445098218971748 0.445751088106933 3 -8093501.124464 -98712.3966543253 16547291.0701358
"result.28" 0.494335717233818 0.398922275747573 0.400381343729238 5 -8075557.75803665 -98743.911185807 16511467.366344
"result.29" 0.504364239269926 0.414469212586051 0.41515816273121 3 -8129832.04147194 -98836.900301365 16620201.9114457
"result.30" 0.554496701735684 0.457813491717152 0.458451394304932 3 -8091462.98907023 -98455.1577529813 16542700.3215456
"result.31" 0.541738068771505 0.454696604914653 0.455327730207117 3 -8148496.30976976 -98658.6416982742 16657173.9308352
"result.32" 0.522351471997832 0.431865404909263 0.432533794319788 3 -8123089.1407777 -98361.0931275605 16605764.4957097
