"ARI" "" "" "" "" "" ""
"result.1" 0 0 0 1 -8134293.96526229 -100536.963393294 16632378.3300321
"result.2" 0 0 0 1 -8087355.10917649 -100487.973393744 16538402.6378614
"result.3" 0 0 0 1 -8147602.81546386 -100669.193340556 16659260.4903298
"result.4" 0 0 0 1 -8120077.12628561 -100491.47542422 16603853.6761406
"result.5" 0 0 0 1 -8142064.00967194 -100760.142214926 16648364.7764947
"result.6" 0 0 0 1 -8100176.14845472 -100611.699154847 16564292.1679401
"result.7" 0 0 0 1 -8094495.97045111 -100648.598547896 16553005.610719
"result.8" 0 0 0 1 -8136776.99451086 -100526.259753269 16637322.9812492
"result.9" 0 0 0 1 -8099647.86577506 -100294.2207201 16562600.6457113
"result.10" 0 0 0 1 -8106726.81936801 -100628.328379597 16577426.7682162
"result.11" 0 0 0 1 -8109729.12028297 -100540.698310749 16583256.1099084
"result.12" 0 0 0 1 -8106909.99412363 -100406.878542735 16577350.2180537
"result.13" 0 0 0 1 -8129510.69246221 -100422.208508266 16622582.2746619
"result.14" 0 0 0 1 -8127218.90801885 -100327.191670364 16617808.6720994
"result.15" 0.741061969109474 0.612315249544883 0.613775804585495 5 -8089991.90706177 -98851.9884949568 16540699.3741908
"result.16" 0 0 0 1 -8111542.11701638 -100642.621159513 16587085.9490728
"result.17" 0 0 0 1 -8095201.32363742 -100873.982253343 16554867.0845025
"result.18" 0 0 0 1 -8136731.75602449 -100458.291700496 16637096.5681709
"result.19" 0 0 0 1 -8117044.50460412 -100331.083871558 16597467.6496723
"result.20" 0 0 0 1 -8136669.86658556 -100522.332337894 16637100.8705679
"result.21" 0.723734080140913 0.593848923795353 0.595385007526591 5 -8175054.99670315 -98913.3157720849 16710948.2080278
"result.22" 0 0 0 1 -8100364.85163515 -100545.598914292 16564537.3738199
"result.23" 0 0 0 1 -8146696.95479106 -100743.936088707 16657598.2544805
"result.24" 0 0 0 1 -8109983.91500028 -100771.845071939 16584227.9928654
"result.25" 0 0 0 1 -8106750.19446717 -100448.07239007 16577113.0064354
"result.26" 0 0 0 1 -8144136.86849831 -100502.572240725 16651995.354199
"result.27" 0 0 0 1 -8153934.96363616 -100621.922324037 16671830.2446414
"result.28" 0 0 0 1 -8124042.98154319 -100754.669887934 16612311.7755832
"result.29" 0 0 0 1 -8101633.07950784 -100319.180235253 16566620.9922071
"result.30" 0 0 0 1 -8136140.06372768 -100557.145726936 16636110.8916302
