"ARI" "" "" "elapsed"
"result.1" 0.345881159736309 0.425703000767367 0.427521811789005 37.664
"result.2" 0.170640227815121 0.239812578695215 0.242315852941481 35.799
"result.3" 0.268356447190134 0.328957394410529 0.331136100663385 36.429
"result.4" 0.117219684964381 0.187736761201504 0.190292970746324 35.711
"result.5" 0.285623852032107 0.346593626718709 0.348735486673386 35.715
"result.6" 0.151450809360546 0.263987810296502 0.266351769957251 36.205
"result.7" 0.0767643930233323 0.115284665395503 0.118064040564828 35.684
"result.8" 0.133136689669981 0.204212116329097 0.206718096292318 35.864
"result.9" 0.270742579899074 0.363189515749167 0.365217415797844 36.082
"result.10" 0.191425798477874 0.230937049940616 0.233440123114311 35.737
"result.11" 0.196032430454723 0.291936166392788 0.29421560107245 35.746
"result.12" 0.207058672277082 0.331619232896704 0.333810173603819 36.123
"result.13" 0.304731206095866 0.372211376050607 0.374282060816682 35.902
"result.14" 0.249397495952269 0.397126850831266 0.399180350691479 35.744
"result.15" 0.185221269171231 0.294978095677002 0.297229471725704 36.187
"result.16" 0.301168646174352 0.391290432715169 0.393213954683312 35.802
"result.17" 0.0982253346591216 0.187862150184832 0.190505187494148 35.574
"result.18" 0.184488810857086 0.315819321509952 0.318036222894946 35.8620000000001
"result.19" 0.39846462431904 0.441021716116959 0.44292061327897 35.08
"result.20" 0.162794257272184 0.243411196558715 0.245888405929834 35.302
"result.21" 0.0982290721337176 0.18157399349765 0.184147772636235 35.7940000000001
"result.22" 0.189668322520904 0.282562641294939 0.284909923259329 35.234
"result.23" 0.400460745097486 0.449780884410238 0.451576672633377 35.333
"result.24" 0.166408088025836 0.285160886392732 0.287456781544507 35.795
"result.25" 0.14922499252958 0.261910034658096 0.26422817814051 35.426
"result.26" 0.490194000278189 0.528358449914337 0.529871099924766 35.442
"result.27" 0.257268235218819 0.314523703916373 0.316713866229817 35.857
"result.28" 0.19924770137679 0.301448066238003 0.303739351989575 35.573
"result.29" 0.304220790912029 0.423840981154033 0.425772830838562 35.4869999999999
"result.30" 0.0618474232794346 0.122217087150608 0.124996035397933 36.127
