"ARI" "" "" "" "" "" ""
"result.1" 0.967959844101314 0.935323059435671 0.9355653953683 5 -8134485.6913632 -99135.1924313091 16630253.3506663
"result.2" 0.950500343355811 0.922042166031495 0.92233421225659 5 -8087515.11831591 -99044.6551677598 16536131.1300446
"result.3" 0.959408749394612 0.928962829397632 0.929229044802591 5 -8147802.43471139 -99354.005215102 16657324.4629303
"result.4" 0.919521993848369 0.880894536676906 0.881341578793841 5 -8120271.90157499 -99067.1381189522 16601689.6624652
"result.5" 0.928320001724942 0.892695233492525 0.893097935000464 5 -8142232.01700985 -99124.5894667963 16645724.7960306
"result.6" 0.950014471753347 0.914625157230799 0.914945059754829 5 -8100387.95495274 -99118.7002628059 16562024.8935084
"result.7" 0.631137766767002 0.604742160774873 0.605479113021432 3 -8094649.19429155 -99749.6956578113 16551661.8077979
"result.8" 0.960735680499853 0.929744547315795 0.93000779181753 5 -8136970.37534963 -99017.0603616047 16634986.4544998
"result.9" 0.962108100765923 0.935473819377818 0.935715619905119 5 -8099844.7636037 -98939.7550839605 16560580.6204526
"result.10" 0.916829259572114 0.881738860528344 0.882182629371986 5 -8106927.03373101 -99002.3736166735 16574870.3977727
"result.11" 0.959146072971075 0.931546286033736 0.93180275396056 5 -8109945.89401355 -99051.9943290802 16581007.3597626
"result.12" 0.792663629803696 0.758755046288087 0.759431716787907 4 -8106932.21435543 -99433.8362973823 16575669.9067938
"result.13" 0.806442666424229 0.772270527656344 0.772909034325615 4 -8129539.44457321 -99325.0665469648 16620666.8277286
"result.14" 0.73414381705898 0.700130816809064 0.700973716825181 4 -8127262.62026821 -99331.2165489336 16616125.4791225
"result.15" 0.954974096994346 0.924076922155412 0.924361446086601 5 -8089992.32698106 -99209.9647836586 16541416.1666067
"result.16" 0.976916274854252 0.955475194456999 0.955641932305976 5 -8111741.07390281 -99191.8329529694 16584877.3967888
"result.17" 0.91781384800401 0.887393939827115 0.887816245045067 5 -8095407.41133976 -99321.534059912 16552469.4738766
"result.18" 0.902299859734147 0.84902641463965 0.849594777508899 5 -8136900.69517669 -99196.1827474175 16635205.3389255
"result.19" 0.944717375903041 0.915310866541177 0.915628328917033 5 -8117229.10879631 -99008.6599053016 16595487.1204805
"result.20" 0.951884290579582 0.92210650736585 0.922398509873745 5 -8136716.97900037 -99044.9862194337 16634535.5135169
"result.21" 0.910287975971994 0.865953771879269 0.866456700754709 5 -8175053.80524452 -99170.9089648498 16711461.011496
"result.22" 0.937542508622338 0.905768258476129 0.906121798110691 5 -8100557.16037693 -99149.2589520274 16562424.4217352
"result.23" 0.898391498506759 0.857512244010009 0.858047255540175 5 -8146906.24640334 -99479.1250697113 16655782.3260234
"result.24" 0.889972468786164 0.847160677588172 0.847735434190302 5 -8110169.27638238 -99312.0352334037 16581974.2063089
"result.25" 0.941482086114961 0.91140979720379 0.911741950672561 5 -8106969.03166421 -98901.9218088135 16574753.4900233
"result.26" 0.930826579543615 0.900961580989812 0.901332890620347 5 -8144273.91115549 -99103.6684509874 16649766.7422902
"result.27" 0.949877725582007 0.918791940902534 0.919096244493896 5 -8154135.62456678 -99128.5862716744 16669540.0047542
"result.28" 0.753110846921812 0.706877225124266 0.707700011845492 4 -8124105.21709864 -99552.0455526571 16610252.3307908
"result.29" 0.973887557006341 0.952470542252726 0.952648584363204 5 -8101815.89927913 -98965.1942243775 16564573.7700843
"result.30" 0.965074971266592 0.935039415347539 0.935282789630277 5 -8136323.91453143 -99190.665468362 16634040.7430769
