"ARI" "" "" "" "" "" ""
"result.1" 0.834327246590063 0.805277516932175 0.805823217264635 4 -8134322.27484421 -99489.5461282959 16630561.4474332
"result.2" 0.961287649777143 0.936385485236009 0.936623786528134 5 -8087491.48869981 -99011.146815234 16536016.8541074
"result.3" 0.941679168117745 0.908009933126334 0.908354791616649 5 -8147772.67573819 -99344.1229167467 16657245.1803872
"result.4" 0.825465337192751 0.794155951341244 0.794732877542119 4 -8120107.03387753 -99535.5655642304 16602149.2267827
"result.5" 0.926281901416655 0.889112412207229 0.889528560852634 5 -8142232.00615995 -99078.5745092205 16645632.7444156
"result.6" 0.952435616437236 0.918413937629403 0.918719685504625 5 -8100387.80234564 -99155.7912056473 16562098.7701799
"result.7" 0.91970468509547 0.88244156456433 0.88288231145863 5 -8094705.58222473 -99219.0292934009 16550860.8061136
"result.8" 0.964562544030919 0.935836527544613 0.936076942637377 5 -8136958.90111298 -99060.868341929 16635051.1219871
"result.9" 0.959330654022476 0.934044743664383 0.934291912186068 5 -8099845.0611215 -98889.5768039973 16560480.8589283
"result.10" 0.801896224019018 0.77000641982185 0.770651426526138 4 -8106757.72185558 -99462.9983188891 16575379.2458372
"result.11" 0.968339304943229 0.943152253909029 0.943365241512122 5 -8109945.6206063 -98970.2966628058 16580843.4176155
"result.12" 0.944877363822739 0.914773562683786 0.915093131092333 5 -8107103.52720388 -99299.1058454632 16575816.849176
"result.13" 0.806442666424229 0.772270527656344 0.772909034325615 4 -8129548.49730745 -99327.4102945337 16620689.6206922
"result.14" 0.907703219515087 0.862707441609906 0.863223300061133 5 -8127429.26258897 -98935.5678771259 16615741.2440095
"result.15" 0.958416897727993 0.92917698138072 0.929442384210068 5 -8089992.11800844 -99176.6070584407 16541349.0332111
"result.16" 0.976916274854252 0.955475194456999 0.955641932305976 5 -8111741.13039205 -99143.0842505688 16584780.0123625
"result.17" 0.93497506807467 0.908755176617213 0.909097173819313 5 -8095407.19783606 -99366.7228864507 16552559.4245223
"result.18" 0.899204864858023 0.843822443277277 0.844410671883523 5 -8136900.62745033 -99246.0467637608 16635304.9315055
"result.19" 0.935131412099323 0.90431723551812 0.904675973504157 5 -8117242.54550083 -98778.1144498695 16595052.9029787
"result.20" 0.970662881663889 0.947425979874273 0.947622923731181 5 -8136717.19066836 -98986.273459657 16634418.5113333
"result.21" 0.915859108965252 0.872132452958058 0.872612202603896 5 -8175054.10845517 -99172.8935376928 16711465.587063
"result.22" 0.925904711943749 0.893312853223724 0.893713500767197 5 -8100557.48870316 -99142.4999299237 16562411.5603435
"result.23" 0.905356783949746 0.866001367372725 0.86650446358644 5 -8146906.28214218 -99442.5808251721 16655709.309012
"result.24" 0.902493763472851 0.862214384526342 0.862732498967098 5 -8110184.84070236 -99362.8548425911 16582106.9741672
"result.25" 0.944985947108275 0.91669067918591 0.917003037929245 5 -8106968.91182757 -98873.232546747 16574695.8718259
"result.26" 0.932402431631235 0.903208510333533 0.903571374831759 5 -8144274.02152054 -99191.1067494682 16649941.8396173
"result.27" 0.953010944562875 0.923201496751051 0.923489243175638 5 -8154136.04217659 -99088.1979195588 16669460.0632696
"result.28" 0.896738927645522 0.858414629185847 0.858945831790435 5 -8124268.25623615 -99317.4034052542 16610182.9023601
"result.29" 0.973887557006341 0.952470542252726 0.952648584363204 5 -8101815.92650044 -98988.8393180199 16564621.1147142
"result.30" 0.968981856100769 0.94211025959522 0.942327106018182 5 -8136323.78770053 -99126.6854765251 16633912.5294314
