"ARI" "" "" "elapsed"
"result.1" 0.973989734322814 0.960425971310188 0.960666121985194 36.012
"result.2" 0.952074396276939 0.931079592755999 0.931497956916695 35.323
"result.3" 0.968980751312115 0.956183950442767 0.956449597767081 34.912
"result.4" 0.971626344700963 0.958333319159187 0.958586141021581 35.226
"result.5" 0.969017822181793 0.957388754273666 0.957647327273985 35.253
"result.6" 0.965993277041315 0.951075570401875 0.951371819306264 35.159
"result.7" 0.963048345495489 0.943970612037927 0.944310018246645 34.839
"result.8" 0.975715330896444 0.962999437718631 0.963223945505614 34.908
"result.9" 0.969457748890007 0.953116514265315 0.953400832096223 35.203
"result.10" 0.967651088045007 0.952137057201642 0.952427046202954 34.696
"result.11" 0.972010903331065 0.959658197924786 0.959902985696156 35.029
"result.12" 0.962440523688378 0.943400699801621 0.943743748991151 34.543
"result.13" 0.949520551034061 0.933608502776222 0.934011493954349 35.116
"result.14" 0.96743749427507 0.948079127634535 0.948393636196073 34.869
"result.15" 0.973954253695861 0.96086175256609 0.96109925307014 34.468
"result.16" 0.97474718546622 0.96317084569607 0.963394154171152 35.0170000000001
"result.17" 0.956589149105317 0.941039138773206 0.941395982206276 34.167
"result.18" 0.969211345505669 0.953519376427748 0.95380100434169 33.624
"result.19" 0.975087288375551 0.962355906936229 0.962584167191544 33.3679999999999
"result.20" 0.970756285926428 0.954221936529598 0.954499717642432 33.697
"result.21" 0.962804147783708 0.942013651523159 0.942365555813238 34.147
"result.22" 0.970393964386649 0.956449929957445 0.956714188036565 33.973
"result.23" 0.976040395871297 0.960444910383763 0.960684641640081 33.898
"result.24" 0.971359010585139 0.955224389709499 0.955495160013188 33.927
"result.25" 0.970484908434628 0.956565786528301 0.95682934550902 33.933
"result.26" 0.96925264108252 0.957155966936841 0.957415871623493 33.876
"result.27" 0.976288681916068 0.964241529340694 0.964458506788997 34.011
"result.28" 0.957452633262885 0.935055186372228 0.93544941480641 33.9069999999999
"result.29" 0.963595921065388 0.947430564513854 0.947749628511841 34.0569999999999
"result.30" 0.961709676782162 0.950923105629126 0.951220841031513 33.9569999999999
"result.31" 0.976946405892842 0.966488463645339 0.966691763519209 33.961
"result.32" 0.958844084563249 0.942639181954961 0.942986655548951 34.05
"result.33" 0.973786865015304 0.959943548931989 0.960186155455576 33.998
"result.34" 0.982204231802304 0.970491768648635 0.970670795492072 34.1279999999999
"result.35" 0.976002212407204 0.965230658097836 0.965441627508726 33.874
"result.36" 0.957183424706431 0.940053387103974 0.940417193226651 34.096
"result.37" 0.971854576382725 0.960565760223717 0.960804976372117 33.873
"result.38" 0.970661328996504 0.953300133599083 0.953583028209033 33.7270000000001
"result.39" 0.967286388798523 0.955092727176661 0.955365229808437 33.442
"result.40" 0.974103017891598 0.963924516894961 0.964143389204059 33.6489999999999
"result.41" 0.966145365075416 0.948607253744611 0.948919143317275 33.3299999999999
"result.42" 0.966521728680688 0.950741662707491 0.951040636509616 33.826
"result.43" 0.978248614396422 0.963632596412014 0.963853104694186 33.6759999999999
"result.44" 0.974717617521842 0.963225043143743 0.96344812479938 33.6859999999999
"result.45" 0.972389401074224 0.960002855777508 0.96024522119943 33.866
"result.46" 0.957552027421044 0.942859977101456 0.943206685469344 33.2289999999998
"result.47" 0.974130758962153 0.960226850978342 0.960468194177701 33.4450000000002
"result.48" 0.956075014511226 0.938183157108586 0.938558300703399 33.3530000000001
"result.49" 0.957446112493361 0.940559806457612 0.940919274682794 33.6339999999998
"result.50" 0.971514337145544 0.958536758461851 0.958788345380119 33.4370000000001
