"ARI" "" "" "" "" "" ""
"result.1" 0 0 0 1 -8109020.1782291 -100425.921266269 16581608.6717117
"result.2" 0 0 0 1 -8101667.54991114 -100644.381405804 16567340.3353548
"result.3" 0 0 0 1 -8070941.21678863 -100391.165577162 16505381.2374525
"result.4" 0 0 0 1 -8107965.4314153 -100689.943770353 16580027.2230923
"result.5" 0 0 0 1 -8065106.22912614 -100846.607503039 16494622.1459793
"result.6" 0 0 0 1 -8158636.16100118 -100729.471689006 16681447.7381013
"result.7" 0 0 0 1 -8157969.45568719 -100749.650104496 16680154.6843043
"result.8" 0 0 0 1 -8076668.0562544 -100541.051381547 16517134.6879929
"result.9" 0.469777013678001 0.35578780801613 0.356386192048457 2 -8077793.67854793 -99553.5888415482 16517484.785089
"result.10" 0 0 0 1 -8121706.97254506 -100639.830751182 16607410.0793135
"result.11" 0 0 0 1 -8136254.38328304 -100472.52428655 16636170.2878601
"result.12" 0 0 0 1 -8043523.54092405 -100760.333940604 16451284.2224503
"result.13" 0 0 0 1 -8127466.79237795 -100692.100195429 16619034.2578677
"result.14" 0 0 0 1 -8117643.45352523 -100588.793253449 16599180.9662783
"result.15" 0.795671952339036 0.670162324454925 0.671404077158405 5 -8094036.56559258 -98963.4948072924 16549011.703877
"result.16" 0 0 0 1 -8108860.1810931 -100281.344937639 16580999.5247825
"result.17" 0 0 0 1 -8134059.22480687 -100598.045468382 16632031.0132715
"result.18" 0 0 0 1 -8083986.10578445 -100677.390288321 16532043.4648665
"result.19" 0 0 0 1 -8085169.96826748 -100416.647784108 16533889.7048241
"result.20" 0 0 0 1 -8125765.85309789 -100639.191447212 16615526.5618112
"result.21" 0 0 0 1 -8094745.31684401 -100658.18456779 16553523.4755446
"result.22" 0 0 0 1 -8118911.712986 -100570.480445354 16601680.8595837
"result.23" 0 0 0 1 -8103476.01139636 -100890.127080932 16571448.7496756
"result.24" 0 0 0 1 -8159210.30078665 -100672.215401107 16682481.5050965
"result.25" 0 0 0 1 -8158605.33980753 -100583.73381744 16681094.6199709
"result.26" 0 0 0 1 -8105012.25599969 -100459.945774392 16573660.8762691
"result.27" 0 0 0 1 -8100904.95515544 -100909.099073956 16566344.5811797
"result.28" 0 0 0 1 -8106041.92773504 -100733.355678815 16576267.0395487
"result.29" 0 0 0 1 -8122202.81089898 -100802.90235887 16608727.8992367
"result.30" 0 0 0 1 -8114698.31442622 -100669.658035641 16593452.4176447
