,ARI,AMI,NMI
0,0.4712008121929514,0.5980800148016567,0.599447640308367
1,0.6190792634151109,0.6456148622817051,0.6468546088902297
2,0.5785319559626277,0.6740529666702388,0.6751729504788294
3,0.35249769403936715,0.42005525669178234,0.4220392758697917
4,0.4375018049538208,0.5891428512216851,0.5905613826707078
5,0.4786360466685333,0.5725038575505828,0.5739727389928172
6,0.5129435669952048,0.6014699990684768,0.6028434712867778
7,0.564036448557466,0.5352490793203201,0.5369286059429462
8,0.5335117897377216,0.5927743079889048,0.5941772567961372
9,0.5131081284908575,0.616895920644985,0.6182035799182133
10,0.40738158117535844,0.5427111063608792,0.544276084439311
11,0.5054547048620519,0.6104055461624339,0.6117467337315207
12,0.4103216243287454,0.5504850279710989,0.5520173460988581
13,0.5163276269831834,0.4687965259147763,0.47065610334254504
14,0.4695615897189886,0.5743392381854702,0.5757919979952708
15,0.5063381460239146,0.5146282214504162,0.5163147013272206
16,0.38513225048147864,0.5516992758517496,0.553244811349043
17,0.6492857476190583,0.6605948495547473,0.6617886611843478
18,0.6483662539558431,0.6604547897380737,0.6616448306687928
19,0.3742860030134539,0.3587643730901945,0.36098470054475834
20,0.5394022735691847,0.6107385554000638,0.6120837281803883
21,0.4679920621238019,0.5868716630507343,0.5882779827020094
22,0.5442082125777586,0.6561492637673174,0.6573251598850696
23,0.49541163292524687,0.5478308875862367,0.5493868954452048
24,0.5531146173339475,0.5177297552106944,0.519426049276901
25,0.48131657297171104,0.48822495402744714,0.489998838157633
26,0.4975045740541933,0.5683545445931478,0.56984587250201
27,0.35682406633604424,0.4925467065477825,0.4942838228650224
28,0.4980580819319398,0.5120095061977559,0.5137026759654868
29,0.5488305302552663,0.6596748673764139,0.6608420177816873
30,0.584821106334955,0.6019937191900588,0.6033856505963171
31,0.5325729974366032,0.6458071012638955,0.6470169552552735
32,0.35612890933170566,0.4530840578669817,0.4549502547261527
33,0.3562933747015877,0.5228656964622933,0.5244992046247811
34,0.5141993450299129,0.6337637272675554,0.6350145804765249
35,0.5078609004316056,0.616675843344601,0.6179868484310547
36,0.4905574264194088,0.6248969343368256,0.6261766106847617
37,0.3749215877084342,0.5457924992987107,0.547371713535281
38,0.601428442811283,0.6366439918631317,0.637910432971697
39,0.394500523332199,0.5330990539333914,0.5347040990598994
40,0.47732880949098067,0.5767646891550142,0.578210738627743
41,0.3506335659430859,0.4858462590695578,0.48760956564004454
42,0.536293063560638,0.6314907504958326,0.6327545336113783
43,0.48494490595347833,0.5775602053170864,0.5790083980220232
44,0.4242399844453252,0.537936727123102,0.5395302330329073
45,0.5267738801924512,0.6158419951962764,0.6171770714056098
46,0.38028044442441994,0.46411048171585884,0.4659458081702242
47,0.4199470357074874,0.558230649728413,0.5597419318585308
48,0.41265208481458643,0.5267382088410135,0.5283548508703176
49,0.4139487264983745,0.5259902144116352,0.5276512549822098
