"ARI" "" "" "elapsed"
"result.1" 0.277747119735337 0.30848356990827 0.311590718728381 64.175
"result.2" 0.261816184651029 0.313412890452654 0.316115570003619 58.61
"result.3" 0.272071472701706 0.314140334196282 0.316891172130215 59.085
"result.4" 0.250650941412274 0.290532551525032 0.293332905547397 60.941
"result.5" 0.283103170706139 0.323728085244331 0.326446709212719 59.706
"result.6" 0.226298550563723 0.27590120376953 0.279021787618251 58.415
"result.7" 0.218002030958749 0.265861092499987 0.269349192375471 58.969
"result.8" 0.260672027736734 0.284966929120371 0.287899407624491 59.806
"result.9" 0.220310282303447 0.280243048715944 0.283431621137778 60.927
"result.10" 0.240230132950636 0.292373050483761 0.295471819859262 61.7650000000001
"result.11" 0.267667667720127 0.304810885668619 0.307565797168515 64.096
"result.12" 0.276189511190653 0.308495549181947 0.311246674712903 60.678
"result.13" 0.250507133970705 0.284661492675117 0.287780235048584 59.287
"result.14" 0.288747151643061 0.330564875709014 0.333250257228037 57.316
"result.15" 0.272981816013281 0.310768351515201 0.313561865267598 60.729
"result.16" 0.253224416539231 0.27846225425563 0.28164144215999 58.731
"result.17" 0.250413945854669 0.3012918173492 0.304056098574832 63.545
"result.18" 0.252491878862919 0.306691158145342 0.309744472932374 59.5540000000001
"result.19" 0.225466557395719 0.281389715349474 0.284244142236439 60.3489999999999
"result.20" 0.232936619652627 0.276475086228579 0.279329966969487 59.471
"result.21" 0.26723765159922 0.308722387228043 0.311463724441474 57.7329999999999
"result.22" 0.277586186089107 0.288314672925901 0.291462501659268 58.2729999999999
"result.23" 0.248829980646342 0.284592311966187 0.287778522882912 56.1419999999998
"result.24" 0.249180403365732 0.289532317811696 0.292929997979968 61.3129999999999
"result.25" 0.217175669339867 0.259262831388891 0.262227545413156 60.8240000000001
"result.26" 0.236327548892741 0.287089306866869 0.290260883237751 59.0350000000001
"result.27" 0.233888883776093 0.284506690078605 0.287900634250032 61.327
"result.28" 0.262966400780739 0.292185437954456 0.295285862765937 60.5599999999999
"result.29" 0.217024407868858 0.259683641743171 0.262919286875241 58.1510000000001
"result.30" 0.3059817731617 0.320964468136401 0.323714704369885 61.096
