"ARI" "" "" "" "" "" ""
"result.1" 0.341269896228888 0.332879330692211 0.333500465163631 2 -8109330.05208158 -99999.0917226133 16581448.5379184
"result.2" 0.903210109259688 0.844783370171705 0.845365296012662 5 -8101851.35692436 -99014.6043938969 16564743.5057138
"result.3" 0.5857828986241 0.540198268096063 0.541055790984083 3 -8071164.48091752 -99596.6440457806 16504386.2778257
"result.4" 0 0 0 1 -8107965.26586169 -100691.693101318 16580030.390647
"result.5" 0 0 0 1 -8065026.48075878 -100954.208082374 16494677.8504033
"result.6" 0 0 0 1 -8158563.13102548 -100612.194700493 16681067.1241729
"result.7" 0 0 0 1 -8157969.45806428 -100571.333577391 16679798.0560043
"result.8" 0 0 0 1 -8076668.46476179 -100525.455581688 16517104.3134079
"result.9" 0 0 0 1 -8077748.16056805 -100726.590069536 16519665.9739961
"result.10" 0 0 0 1 -8121834.99663429 -100736.416201302 16607859.2983922
"result.11" 0 0 0 1 -8136335.34384144 -100577.349008397 16636541.8584206
"result.12" 0 0 0 1 -8043523.45047743 -100726.488390558 16451216.3504569
"result.13" 0.606503599576442 0.572152720919399 0.572950605082299 3 -8127699.1057102 -99468.5941697796 16617199.4276591
"result.14" 0.75341484584905 0.693700946526633 0.694559922362855 4 -8117544.40302753 -99387.9576525961 16596802.5268485
"result.15" 0.884563166874984 0.805902272303754 0.806632088944594 5 -8094008.95467707 -98887.1206797772 16548803.733791
"result.16" 0 0 0 1 -8108860.52741822 -100286.945523083 16581011.4186036
"result.17" 0.596206343464061 0.558106865471806 0.558930993086234 3 -8133993.25826439 -99762.9005229116 16630376.3454737
"result.18" 0.90872857895076 0.837192165278177 0.837802533147861 5 -8084071.49435635 -99000.864387412 16529156.3005648
"result.19" 0 0 0 1 -8085169.79006443 -100477.084134783 16534010.2211194
"result.20" 0 0 0 1 -8125765.84152803 -100534.727510708 16615317.6107984
"result.21" 0 0 0 1 -8094675.51764956 -100682.279664906 16553432.0673499
"result.22" 0 0 0 1 -8118945.99222712 -100651.23785263 16601910.9328805
"result.23" 0 0 0 1 -8103476.24440826 -100889.426412759 16571447.814363
"result.24" 0 0 0 1 -8159210.3943653 -100745.835118079 16682628.9316877
"result.25" 0 0 0 1 -8158605.37016614 -100593.730465434 16681114.6739841
"result.26" 0 0 0 1 -8105042.27514325 -100339.80667784 16573480.6363631
"result.27" 0 0 0 1 -8101039.39627139 -100664.50504012 16566124.275344
"result.28" 0.805934341989454 0.734703046714923 0.735446758388575 4 -8106045.58365928 -99471.8872598368 16573972.7473264
"result.29" 0 0 0 1 -8122202.52161269 -100763.810768472 16608649.1374833
"result.30" 0 0 0 1 -8114698.43767364 -100719.533686403 16593552.415441
