"ARI" "" "" "elapsed"
"result.1" 0.0269616399750647 0.0558444556057627 0.0588032203101316 36.212
"result.2" 0.0174568700056854 0.0501326291153457 0.053158020900068 36.077
"result.3" 0.0202008280207694 0.0318424512314338 0.0349133477151539 35.196
"result.4" 0.0676281988023233 0.075507621513586 0.0784964195476645 34.795
"result.5" 0.0200194228578698 0.0213271960513979 0.0243970922269981 35.668
"result.6" 0.0420773341933699 0.0759821683528504 0.0789210035098701 35.282
"result.7" 0.007107713219162 0.0145254264453481 0.0176187237145247 35.102
"result.8" 0.0321912664916501 0.0460002437509157 0.0490163168370176 35.86
"result.9" 0.033181620389016 0.0681126821165195 0.071030539550286 35.037
"result.10" 0.0289894742802134 0.0733846332738439 0.0763189309015763 36.12
"result.11" 0.0065459324754809 0.0175874373372967 0.0206678540445474 35.349
"result.12" 0.0311858714023676 0.0567545225539643 0.0597354791361443 34.692
"result.13" 0.0356896840471084 0.058904441996804 0.0618687283978328 35.24
"result.14" 0.0327962861533574 0.0561095312623431 0.0591212522783269 34.4280000000001
"result.15" 0.0261312549318757 0.0456585772483268 0.0486481927151095 35.22
"result.16" 0.0226332137147127 0.03407506270094 0.0371189154224314 34.313
"result.17" 0.0131228581162505 0.0418350065006056 0.0448920649386012 34.89
"result.18" 0.027009787695681 0.0597812737642542 0.0627971917736009 34.793
"result.19" 0.0234280715737259 0.0416034275747578 0.0446128420244212 34.346
"result.20" 0.0302780732223408 0.0463123308345854 0.0493358882590962 34.785
"result.21" 0.017083454731724 0.0290649183665707 0.0321246957492456 34.746
"result.22" 0.025110862225183 0.0546533492601074 0.0576250393680475 34.602
"result.23" 0.0184927464696539 0.0649661913643841 0.0679494160506577 34.122
"result.24" 0.0283765669104137 0.0405733406500434 0.0436142250946177 34.885
"result.25" 0.0369876292096072 0.0558716735830311 0.0588646304015692 33.984
"result.26" 0.0900867495603587 0.0859761461263583 0.0888706503341512 34.573
"result.27" 0.042392573193823 0.0870898655255136 0.0899882032395656 34.76
"result.28" 0.0412622494953824 0.0640260337936812 0.0670208538143507 34.446
"result.29" 0.0293378172627707 0.0460576462476457 0.0490490933133495 34.3309999999999
"result.30" 0.0224603422518586 0.0684331849389263 0.0713904876779057 34.9079999999999
