"ARI" "" "" "" ""
"result.1" 0.987651737783637 7 -8098284.01399071 -99261.7514637507 16558250.6691644
"result.2" 0.98334751773141 7 -8151608.48588306 -99360.3507151272 16665096.8114518
"result.3" 0.989910643499077 7 -8138278.8227609 -99389.6263588563 16638496.036495
"result.4" 0.973331147198902 7 -8136907.7289206 -98961.5261386887 16634897.648374
"result.5" 0.977709330093207 7 -8132357.70655026 -99426.9166865361 16626728.3847291
"result.6" 0.979460959145132 7 -8129416.43355182 -98961.459044278 16619914.9234477
"result.7" 0.977872039584026 7 -8102447.97516352 -99360.5818089016 16566776.2522003
"result.8" 0.981671528687265 7 -8160376.46400066 -99388.1537443557 16682688.3737455
"result.9" 0.984612331958289 7 -8091178.44500806 -99114.7037780248 16543745.4358276
"result.10" 0.988873713610131 7 -8132853.99928574 -99227.2608646049 16627321.6585562
"result.11" 0.987649942044311 7 -8163708.24174884 -98980.5919711983 16688536.8056955
"result.12" 0.979439193086888 7 -8116011.55710097 -99426.8462226974 16594035.9449028
"result.13" 0.990754394993281 7 -8119602.15849914 -99164.7556141993 16600692.9664821
"result.14" 0.977202624145674 7 -8143728.40495607 -99238.076790835 16649092.1017493
"result.15" 0.980644024535181 7 -8122889.20372866 -99236.1617400133 16607409.8691928
"result.16" 0.982352253251977 7 -8103476.33539832 -99287.8864757274 16568687.5820036
"result.17" 0.987172398998377 7 -8110430.64573719 -98990.6610324403 16582001.7517947
"result.18" 0.980460748917804 7 -8105490.1953291 -99155.3243866935 16572450.177687
"result.19" 0.983705834311318 7 -8093837.09233142 -99223.6537622078 16549280.6304427
"result.20" 0.978417838084165 7 -8130392.54354597 -99185.5365927655 16622315.2985329
"result.21" 0.982207863392769 7 -8190816.52456982 -99480.2506239327 16743752.688643
"result.22" 0.974409744804829 7 -8139975.70982204 -99307.9051347719 16641726.3681691
"result.23" 0.989796484777947 7 -8125498.44667183 -99061.5311999217 16612279.093999
"result.24" 0.988924571211154 7 -8109146.53457864 -99340.970190916 16580134.1477946
"result.25" 0.981018850478886 7 -8101044.70376216 -99028.5297901969 16563305.6053602
"result.26" 0.984479114985366 7 -8120932.21230722 -99009.6958254908 16603042.9545209
"result.27" 0.985866385023652 7 -8093337.84782268 -99253.3718210629 16548341.577543
"result.28" 0.984477954144695 7 -8075708.98603501 -99354.4136650983 16513285.9376557
"result.29" 0.981852191436107 7 -8129928.51698196 -99437.5994267451 16621891.3710729
"result.30" 0.987940358746332 7 -8091460.2273518 -99097.2689491778 16544274.1308574
"result.31" 0.985648111389552 7 -8148569.36629391 -99413.7607175038 16659125.3922783
"result.32" 0.980354423157919 7 -8123072.82353499 -99036.0554200674 16607376.8961656
"result.33" 0.980826160828158 7 -8097631.61255899 -99143.7092296455 16556709.7818327
"result.34" 0.985793821957528 7 -8133550.30405989 -99081.4675730114 16628422.6815213
"result.35" 0.986739914051655 7 -8111557.53716445 -99205.144147831 16584684.50088
"result.36" 0.982912038080267 7 -8105990.47761518 -99388.9202450749 16573917.933976
"result.37" 0.991252296443603 7 -8147747.73877796 -99297.5997544821 16657249.8153204
"result.38" 0.988625358817399 7 -8113484.36074409 -98922.2312749871 16587972.3222936
"result.39" 0.980545529861322 7 -8095294.86001996 -99233.3389801811 16552215.5362557
"result.40" 0.989200359363903 7 -8148183.72923597 -99265.0269131787 16658056.6505538
"result.41" 0.976851560139303 7 -8133629.47014959 -98918.5315656495 16628255.1416859
"result.42" 0.983694831598765 7 -8174373.82235015 -99389.9511898736 16710686.6853355
"result.43" 0.987680105928632 7 -8110663.9073959 -99192.4662901763 16582871.8856276
"result.44" 0.991708537379737 7 -8095163.48086912 -99122.6583312873 16551731.4166563
"result.45" 0.986145446094143 7 -8110389.80781649 -99091.5726455291 16582121.8991795
"result.46" 0.975348659613419 7 -8108682.16865594 -99220.1435742407 16578963.7627158
"result.47" 0.985375350367089 7 -8099069.48386758 -99248.1001282048 16559794.306247
"result.48" 0.979177581182465 7 -8102899.46558391 -99418.6173200577 16567795.3040634
"result.49" 0.984588412924669 7 -8097583.13251078 -99366.4930175338 16557058.3893121
"result.50" 0.986660719664378 7 -8105732.06271418 -98964.8537325456 16572552.9711489
