"ARI" "" "" "" ""
"result.1" 0.987651737783637 7 -8098283.64622043 -99223.5258818607 16558173.48246
"result.2" 0.98334751773141 7 -8151608.40447358 -99313.4348438555 16665002.8168903
"result.3" 0.989910643499077 7 -8138278.89966404 -99375.5832547607 16638468.1040931
"result.4" 0.973331147198902 7 -8136907.73489024 -98952.6740040721 16634879.9560441
"result.5" 0.980474128891543 7 -8132357.28530707 -99465.503206991 16626804.7152836
"result.6" 0.979460959145132 7 -8129457.86042079 -99122.0708850295 16620319.0008671
"result.7" 0.977872039584026 7 -8102447.81171588 -99274.3085229934 16566603.3787332
"result.8" 0.981671528687265 7 -8160376.3773711 -99363.6963590964 16682639.2857159
"result.9" 0.984612331958289 7 -8091178.53027574 -98984.9709818369 16543486.1407706
"result.10" 0.988873713610131 7 -8132854.09623668 -99229.1808156247 16627325.6923601
"result.11" 0.987649942044311 7 -8163708.1398042 -98945.438375865 16688466.2946156
"result.12" 0.979439193086888 7 -8116011.54816118 -99392.8572864776 16593967.9491508
"result.13" 0.989779464939661 7 -8119602.42089841 -99107.6464776946 16600579.2730077
"result.14" 0.978588580821348 7 -8143728.48431353 -99190.8482375365 16648997.8033576
"result.15" 0.97945886220305 7 -8122889.12088807 -99279.1279382482 16607495.6359081
"result.16" 0.982352253251977 7 -8103476.18136549 -99298.6010992716 16568708.703185
"result.17" 0.985527520494527 7 -8110430.74493126 -98955.5303183198 16581931.6887546
"result.18" 0.980460748917804 7 -8105490.54984761 -99209.9326465817 16572560.1032438
"result.19" 0.983705834311318 7 -8093837.22554053 -99224.4915423452 16549282.5724212
"result.20" 0.978417838084165 7 -8130392.28310627 -99203.641679762 16622350.9878275
"result.21" 0.984694124007869 7 -8190816.82128143 -99442.845186269 16743678.4711909
"result.22" 0.975095897242614 7 -8139976.2521636 -99272.9667224303 16641657.5760275
"result.23" 0.989796484777947 7 -8125498.39372236 -99037.6983207842 16612231.3223417
"result.24" 0.988924571211154 7 -8109146.60977473 -99280.7811851141 16580013.9201751
"result.25" 0.981018850478886 7 -8101044.52913523 -99014.4787051334 16563277.1539362
"result.26" 0.984479114985366 7 -8120932.61531943 -99017.2534934175 16603058.8758812
"result.27" 0.984686487438476 7 -8093338.07161672 -99251.0141881366 16548337.3098652
"result.28" 0.984477954144695 7 -8075709.11111572 -99365.6388727421 16513308.6382324
"result.29" 0.981852191436107 7 -8129959.79520786 -99385.4528278326 16621849.6343268
"result.30" 0.987940358746332 7 -8091460.36797453 -99097.1863329039 16544274.2468703
"result.31" 0.985648111389552 7 -8148569.31081254 -99299.5430125871 16658896.8459057
"result.32" 0.980354423157919 7 -8123072.85498533 -99045.6246264737 16607396.0974791
"result.33" 0.979550257398804 7 -8097631.77427347 -99102.7406266066 16556628.1680556
"result.34" 0.982610820008505 7 -8133549.89045438 -99037.979528142 16628334.8782205
"result.35" 0.986739914051655 7 -8111557.63869276 -99203.9115106001 16584682.2386622
"result.36" 0.982912038080267 7 -8105990.23967246 -99362.6619223743 16573864.9414451
"result.37" 0.989931693589337 7 -8147747.68123378 -99241.7903929743 16657138.081509
"result.38" 0.987929206997857 7 -8113484.11711021 -98816.1930921415 16587759.7586602
"result.39" 0.980545529861322 7 -8095328.50452789 -99291.8537711558 16552399.8548535
"result.40" 0.989200359363903 7 -8148183.55156049 -99258.2456361935 16658042.7326488
"result.41" 0.976851560139303 7 -8133630.0793633 -98883.012690463 16628185.322363
"result.42" 0.98464906126211 7 -8174374.02257768 -99382.3998816055 16710671.983174
"result.43" 0.987680105928632 7 -8110663.72405546 -99171.6381431743 16582829.8626527
"result.44" 0.991708537379737 7 -8095163.71896742 -99236.4318221507 16551959.4398346
"result.45" 0.986145446094143 7 -8110389.94034553 -99112.7466314073 16582164.5122093
"result.46" 0.975348659613419 7 -8108682.411606 -99315.640685739 16579155.2428389
"result.47" 0.985375350367089 7 -8099069.21329643 -99282.9189453184 16559863.402739
"result.48" 0.97778604102021 7 -8102899.3383291 -99390.3613755314 16567738.5376647
"result.49" 0.984588412924669 7 -8097583.13223058 -99364.5105636067 16557054.4238438
"result.50" 0.986660719664378 7 -8105732.21487145 -98935.2478821661 16572494.0637627
