"ARI" "" "" "" ""
"result.1" 0.66040598954387 7 -8098471.21961615 -98947.7018373966 16557996.9811626
"result.2" 0.657101169031751 7 -8151737.00215322 -98983.4974226144 16664600.1374071
"result.3" 0.64380235062052 7 -8138367.76553562 -99009.1849906207 16637913.039308
"result.4" 0.666491756947553 8 -8136918.95705722 -98738.0497375581 16634546.9294341
"result.5" 0.67187662613681 7 -8132429.72125357 -99104.415423064 16626227.4116087
"result.6" 0.672907168027755 8 -8129474.82234818 -98829.035708133 16619840.6319572
"result.7" 0.684781028015176 7 -8102548.60199076 -99026.739921694 16566309.8220804
"result.8" 0.659967611373224 7 -8160495.16816085 -99012.8713717788 16682175.2173207
"result.9" 0.675986108948009 7 -8091299.03152652 -98688.0239913585 16543133.2492912
"result.10" 0.670277868257289 7 -8132991.88409739 -98918.504936319 16626979.9163229
"result.11" 0.684746476721208 7 -8163781.02577227 -98750.9199003627 16688223.0296007
"result.12" 0.668518609200375 7 -8116162.29693736 -99071.5528508074 16593626.8378318
"result.13" 0.67442336896868 7 -8119771.63629732 -98889.1987709762 16600480.808392
"result.14" 0.635237190952018 7 -8143897.75789243 -98903.4291882578 16648761.5124168
"result.15" 0.691217338191746 7 -8123053.93345111 -98980.5016297358 16607228.0084172
"result.16" 0.676707723714766 7 -8103618.53295431 -98950.6036611773 16568297.4114864
"result.17" 0.665444337486971 7 -8110523.1718645 -98843.6221691685 16581892.7263228
"result.18" 0.655840378975691 7 -8105644.16324522 -98681.754011213 16571810.9727683
"result.19" 0.645242868187508 7 -8093919.17385544 -99010.5817352271 16549018.6494368
"result.20" 0.655082734158798 7 -8130521.52600899 -98987.3140916089 16622176.8184567
"result.21" 0.68274362309922 8 -8190865.02981609 -99167.3202484495 16743297.6159736
"result.22" 0.677065386599687 8 -8140060.32225276 -98900.7787206319 16641081.3402022
"result.23" 0.704180751179241 7 -8125619.92793078 -98721.0225776365 16611841.0392723
"result.24" 0.684180191411327 7 -8109348.51203923 -98936.7335656622 16579729.6294653
"result.25" 0.723365153479879 7 -8101203.7924691 -98700.0513472313 16562966.8258881
"result.26" 0.664207282501684 7 -8121071.9057862 -98743.0898648608 16602789.1295576
"result.27" 0.709499906629283 7 -8093531.64574801 -98892.8500279778 16548008.1298074
"result.28" 0.627032536409759 7 -8075801.36073523 -98948.3107408041 16512658.4812075
"result.29" 0.654099920383489 7 -8130042.26713772 -99081.0854078559 16621405.8433466
"result.30" 0.685968499802599 7 -8091609.02054539 -98724.4660654909 16543826.1114772
"result.31" 0.691190253486206 8 -8148728.86146376 -98919.8991629543 16658456.6595089
"result.32" 0.676999256478486 7 -8123231.29711512 -98824.1329231577 16607269.998332
"result.33" 0.697401250750119 7 -8097747.76902223 -98733.4928797529 16556121.6620594
"result.34" 0.689776686388886 7 -8133709.65872015 -98658.9852164607 16627896.4261287
"result.35" 0.67779015503138 7 -8111725.18495919 -98783.4983804619 16584176.5049348
"result.36" 0.684536858622344 7 -8106133.97171773 -99115.486542272 16573658.0547755
"result.37" 0.690949275320772 7 -8147870.2461598 -98914.6587135341 16656728.9480021
"result.38" 0.665929906841899 8 -8113572.68631667 -98633.7034180373 16587645.695314
"result.39" 0.699755144939594 7 -8095370.93676315 -98977.1917173009 16551855.3952164
"result.40" 0.686070638018448 7 -8148232.98474998 -98908.8153325327 16657442.7384205
"result.41" 0.673272944404111 7 -8133717.70430432 -98479.8533004201 16627554.2534649
"result.42" 0.67126078869155 7 -8174474.34289711 -98891.6395485304 16709891.1031467
"result.43" 0.67159071711718 7 -8110832.01099652 -98902.5641212678 16582628.288491
"result.44" 0.671768976766535 7 -8095251.78374571 -98915.3331532221 16551493.3720533
"result.45" 0.668391853439489 8 -8110454.79561948 -98789.1091764271 16581720.7254364
"result.46" 0.697186264549776 8 -8108733.8776015 -98918.3392014484 16578537.3494504
"result.47" 0.696904909258264 7 -8099218.66587911 -99030.0717085142 16559656.6134307
"result.48" 0.668117291674828 7 -8103127.18905536 -99090.9244918575 16567595.3653499
"result.49" 0.671630096267705 7 -8097568.75693149 -98956.98853066 16556210.6291798
"result.50" 0.707866421716986 7 -8105828.97720266 -98873.4772733231 16572564.0472074
