"ARI" "" "" "" ""
"result.1" 0.660347819489367 7 -8098345.51518654 -98920.6111643957 16557691.3909573
"result.2" 0.654041938933907 8 -8151663.93556333 -98864.6722510206 16664216.3538842
"result.3" 0.64971873926606 7 -8138341.21642147 -99034.229758472 16637910.0306154
"result.4" 0.66282217839654 9 -8136917.66769975 -98797.1524570776 16634736.3337473
"result.5" 0.670595115896896 7 -8132382.70945906 -99074.1112751223 16626072.7797238
"result.6" 0.675979589506866 8 -8129503.83552889 -98822.5704881113 16619885.7278785
"result.7" 0.683547151401058 7 -8102522.53975067 -99051.957189085 16566381.9097241
"result.8" 0.656747977159625 8 -8160360.89176907 -98883.1058060634 16681720.9109948
"result.9" 0.676773287100715 7 -8091305.74719466 -98693.7112765684 16543158.0551979
"result.10" 0.668783889442537 7 -8132983.56606536 -98805.7560231437 16626737.7824325
"result.11" 0.687681821917088 7 -8163740.24810204 -98813.849870046 16688267.3341996
"result.12" 0.668589883661962 7 -8116237.19077019 -99085.4644966522 16593804.4487891
"result.13" 0.67560612180736 7 -8119807.34495256 -99035.5160436484 16600844.8602479
"result.14" 0.634876525853819 8 -8143714.16843664 -98953.5693035631 16648568.3913249
"result.15" 0.690832367176163 7 -8122963.91910136 -99007.2108167757 16607101.3980917
"result.16" 0.678700620887045 7 -8103611.93312677 -99009.6019406279 16568402.2083902
"result.17" 0.663018947420776 7 -8110639.11234929 -98811.0596540629 16582059.4822622
"result.18" 0.646976759538988 8 -8105453.58221299 -98770.1111162292 16571680.302503
"result.19" 0.647801825383366 7 -8093939.99291954 -99049.457327822 16549138.0387502
"result.20" 0.655471813565944 7 -8130543.49082138 -98835.9109785598 16621917.9418553
"result.21" 0.682520895705061 8 -8190861.75394717 -99219.845523465 16743469.8923749
"result.22" 0.67880755465819 8 -8139941.23647846 -98971.7291339119 16641058.8470693
"result.23" 0.701506390451833 7 -8125702.77083282 -98741.642695785 16612047.9653127
"result.24" 0.685956713223703 8 -8109198.19588855 -99012.8595213808 16579655.0266644
"result.25" 0.727049308437511 8 -8101036.46292369 -98805.9166239151 16562843.8973507
"result.26" 0.665520632482552 7 -8121077.10205858 -99008.4329647877 16603330.2083022
"result.27" 0.707311721845466 8 -8093317.07689231 -98749.4616214617 16547292.215283
"result.28" 0.630316664026414 7 -8075895.34334165 -98993.6141706488 16512937.0532801
"result.29" 0.652457925985215 7 -8129912.32915361 -98884.5743663288 16620752.9452953
"result.30" 0.68502728173829 8 -8091433.7599386 -98796.9212252945 16543620.5005832
"result.31" 0.684084279760327 8 -8148628.60055376 -99006.6437367279 16658577.1820146
"result.32" 0.672334380162903 7 -8123227.53986997 -98663.1915456208 16606940.6010866
"result.33" 0.69350519630736 7 -8097845.21385358 -98788.1609964592 16556425.8879555
"result.34" 0.689893617880248 7 -8133736.12630109 -98678.4760498647 16627988.3429574
"result.35" 0.675627920525504 8 -8111566.37139561 -98877.9817382189 16584121.6221122
"result.36" 0.686830168809335 7 -8106032.12829654 -98982.4990313279 16573188.3929112
"result.37" 0.69399878593265 7 -8147870.58425357 -98842.5027020479 16656585.3121667
"result.38" 0.6622880632986 8 -8113520.00124924 -98499.8740374401 16587272.6664179
"result.39" 0.700085239596879 7 -8095415.22972905 -98741.7018951031 16551473.0015038
"result.40" 0.680948914321441 7 -8148318.3201264 -98954.3065518307 16657704.3916119
"result.41" 0.665903148204719 8 -8133633.63027504 -98589.8271731828 16627606.0531519
"result.42" 0.674774471879875 8 -8174361.52350487 -98885.0026266027 16709652.1905184
"result.43" 0.666650568812671 7 -8110734.1744428 -98893.3909168963 16582414.2689749
"result.44" 0.668071676055562 7 -8095376.93123502 -98959.0385887726 16551831.077903
"result.45" 0.67788469751395 8 -8110396.22398154 -98815.7334639146 16581656.8307355
"result.46" 0.693060220176988 8 -8108727.83251894 -99047.2422925128 16578783.0654675
"result.47" 0.698603007398025 7 -8099240.78172032 -98959.7111039073 16559560.1239039
"result.48" 0.667456389923398 8 -8102958.76991053 -99133.5182606568 16567417.4921869
"result.49" 0.66353034774683 7 -8097762.23574479 -99003.0575409455 16556689.7248269
"result.50" 0.710362540972974 7 -8105936.84480969 -98754.0579241166 16572540.9437231
