"ARI" "" "" "" ""
"result.1" 0.991177904937066 7 -8098284.51920373 -99250.0186889395 16558228.2140408
"result.2" 0.987091057231697 7 -8151608.80716236 -99209.6819991661 16664796.1165785
"result.3" 0.989679687751419 7 -8138278.92505534 -99420.0417476392 16638557.0718614
"result.4" 0.984510657678282 7 -8136907.65810617 -99005.2149118924 16634984.8842916
"result.5" 0.991190111483816 7 -8132357.70365974 -99468.4019778309 16626811.3495306
"result.6" 0.987954159037257 7 -8129416.2707153 -99000.2872984738 16619992.254283
"result.7" 0.988244750480994 7 -8102447.64516157 -99425.4983321121 16566905.4252428
"result.8" 0.993673740193014 7 -8160376.2090737 -99453.0679282472 16682817.6922594
"result.9" 0.992578902702541 7 -8091178.56236966 -99143.1854144438 16543802.6338237
"result.10" 0.995169107757631 7 -8132854.03331483 -99273.6533469235 16627414.511579
"result.11" 0.995255117708534 7 -8163708.53924683 -99038.9030171269 16688654.0227834
"result.12" 0.98843877282912 7 -8116011.19577867 -99477.4753260279 16594136.4804648
"result.13" 0.992559875625645 7 -8119602.09054006 -99196.9381191747 16600757.1955739
"result.14" 0.991110391544282 7 -8143728.61756181 -99281.3092389429 16649178.991857
"result.15" 0.988371114759176 7 -8122888.3318035 -99327.9403163533 16607591.6824952
"result.16" 0.989483911993134 7 -8103476.13643036 -99312.8657243474 16568737.1425649
"result.17" 0.993237579588752 7 -8110430.63281503 -99059.8765102982 16582140.1569061
"result.18" 0.988334175148219 7 -8105490.2375016 -99142.9653089196 16572425.5438765
"result.19" 0.989861272730068 7 -8093837.2927386 -99264.5098419943 16549362.7434166
"result.20" 0.990939765224391 7 -8130392.30911491 -99228.6564406546 16622401.0693666
"result.21" 0.990069504774827 7 -8190816.480972 -99522.8827558055 16743837.8657111
"result.22" 0.989938543713293 7 -8139976.13647674 -99286.1652551816 16641683.7417193
"result.23" 0.993486116754885 7 -8125498.5256368 -99088.6295054575 16612333.44854
"result.24" 0.999148336841964 7 -8109146.43490086 -99369.8453566295 16580191.6987704
"result.25" 0.988909891262493 7 -8101044.56155783 -99077.8221495932 16563403.9056703
"result.26" 0.993122629332089 7 -8120932.30020429 -99021.3013660619 16603066.3413962
"result.27" 0.993161234375804 7 -8093337.57238561 -99303.4520019318 16548441.1870305
"result.28" 0.990624204238889 7 -8075708.97091796 -99385.9347798962 16513348.9496512
"result.29" 0.98707870035361 7 -8129928.70899112 -99444.4129529983 16621905.3821437
"result.30" 0.991106887963196 7 -8091460.29355279 -99130.7182112871 16544341.1617836
"result.31" 0.993858568943831 7 -8148568.64892362 -99403.9564546919 16659104.3490121
"result.32" 0.991338652757473 7 -8123072.8314669 -99074.1396015746 16607453.0803924
"result.33" 0.99485061212055 7 -8097631.59526687 -99239.7435711251 16556901.8159315
"result.34" 0.992335839157585 7 -8133550.3492093 -99104.44710533 16628468.7308847
"result.35" 0.992327355033177 7 -8111557.04948507 -99253.513353924 16584780.2639334
"result.36" 0.995673147399343 7 -8105990.50685089 -99401.6293356697 16573943.4106286
"result.37" 0.995962946321459 7 -8147748.40156772 -99123.4365705755 16656902.8145321
"result.38" 0.995699976286458 7 -8113484.56113477 -98936.9885231119 16588002.2375712
"result.39" 0.992722407584366 7 -8095294.82583148 -99320.714221369 16552390.2183612
"result.40" 0.991138376097596 7 -8148183.58670536 -99336.6877476241 16658199.6871614
"result.41" 0.99695286378072 7 -8133629.52753795 -98958.2233321134 16628334.6399956
"result.42" 0.987465432391743 7 -8174373.88252943 -99420.6081391409 16710748.1195926
"result.43" 0.995500804382904 7 -8110663.51454016 -99267.3113613944 16583020.7900586
"result.44" 0.991191313412657 7 -8095163.66532118 -99266.1305920881 16552018.730082
"result.45" 0.990421812098794 7 -8110389.65668567 -99153.6150826515 16582245.6817921
"result.46" 0.983407495826336 7 -8108682.09043734 -99372.169667877 16579267.6584659
"result.47" 0.991483991741214 7 -8099069.10003936 -99426.7373219306 16560150.812978
"result.48" 0.988767119907526 7 -8102899.43683793 -99476.8471584967 16567911.7062483
"result.49" 0.991678557174428 7 -8097583.2848162 -99414.4911399259 16557154.6901677
"result.50" 0.993220649764911 7 -8105732.12608131 -98986.1710411124 16572595.7325003
