"ARI" "" "" "" ""
"result.1" 0.977014442148369 5 -8098372.79407104 -99231.9126397907 16558220.996499
"result.2" 0.955539266239391 5 -8151621.60639452 -99204.8500265741 16664664.4959195
"result.3" 0.964210883942528 5 -8138346.77045277 -99429.2140254885 16638563.5520338
"result.4" 0.943542757055254 5 -8136958.46426795 -99187.0489029783 16635302.6094191
"result.5" 0.969479490468363 5 -8132422.55436703 -99207.505456952 16626271.7027253
"result.6" 0.982290988446519 5 -8129475.85969302 -99016.04061474 16619995.3836928
"result.7" 0.978215585859282 5 -8102397.5782474 -99340.87198947 16566488.483551
"result.8" 0.919335551398811 5 -8160398.0504397 -99227.3739191981 16682262.4317951
"result.9" 0.97318068665763 5 -8091205.78119922 -99022.0903250602 16543467.3261258
"result.10" 0.97511296172371 5 -8132895.65263051 -99083.6904990736 16626970.2693365
"result.11" 0.96666558533649 5 -8163710.69925191 -99054.2569510303 16688541.4954832
"result.12" 0.964883386017843 5 -8116178.03387067 -99088.6215519766 16593544.8939226
"result.13" 0.824198762692958 4 -8119435.83810501 -99486.8432711831 16600783.1682406
"result.14" 0.96644220850972 5 -8143774.43395847 -99182.969946338 16648926.3908869
"result.15" 0.974067321069427 5 -8123000.04130322 -99214.7071474428 16607441.0799786
"result.16" 0.963086613038167 5 -8103582.75924276 -99125.6624375773 16568428.426438
"result.17" 0.97421868998254 5 -8110549.84528282 -98926.5381430137 16581964.349929
"result.18" 0.960357445531097 5 -8105500.29905267 -99161.2765265796 16572334.7342358
"result.19" 0.968103910827287 5 -8093888.44676655 -99230.7677282631 16549250.0120669
"result.20" 0.943753456519981 5 -8130447.49781381 -99180.4408813007 16622267.4604675
"result.21" 0.974730694702546 5 -8190922.97279772 -99589.6101013529 16744036.7488754
"result.22" 0.977029625600584 5 -8140087.29295272 -99237.3509531412 16641660.870889
"result.23" 0.977250470851541 5 -8125482.77443807 -99044.4900176793 16612066.1119888
"result.24" 0.973926641205152 5 -8109132.43456446 -99266.4499154824 16579809.3520372
"result.25" 0.972900773847624 5 -8101146.28680388 -99002.350983915 16563308.8586529
"result.26" 0.970114440144661 5 -8120957.45946091 -99027.6290901569 16602981.7601794
"result.27" 0.978159840524144 5 -8093405.65568152 -99090.0498632408 16548002.9941668
"result.28" 0.960895731686511 5 -8075758.41887219 -99420.6014639617 16513369.6237496
"result.29" 0.968750252873096 5 -8129976.88987617 -99117.2069764197 16621199.7767825
"result.30" 0.964994831711222 5 -8091544.26596025 -99089.5388637116 16544279.1927252
"result.31" 0.974086899508381 5 -8148564.78068291 -99223.8873316183 16658588.9191064
"result.32" 0.963316686261547 5 -8123165.85382139 -98959.3118009559 16607261.914322
"result.33" 0.982123394254852 5 -8097759.73091928 -99034.6667892231 16556600.3784943
"result.34" 0.941936967953809 5 -8133651.43048928 -99069.3486935011 16628453.1414429
"result.35" 0.969626147376162 5 -8111535.69299081 -99072.090588453 16584227.1502358
"result.36" 0.978153955132601 5 -8106045.61941892 -99196.9264486231 16573496.6748124
"result.37" 0.967137347913708 5 -8147816.40232504 -99069.9109506585 16656784.2096287
"result.38" 0.931904739093788 5 -8113487.14109479 -98899.7945411917 16587785.4543493
"result.39" 0.974185537251346 5 -8095342.96656195 -99077.8835553653 16551853.2833119
"result.40" 0.970815079536825 5 -8148289.43973154 -99350.2423844609 16658290.9473093
"result.41" 0.956379115138774 5 -8133660.33759245 -98742.702664047 16627817.6635903
"result.42" 0.947015725538541 5 -8174425.14310017 -99319.2056016756 16710500.280481
"result.43" 0.98481512661585 5 -8110649.52605554 -99128.9893113579 16582568.6138111
"result.44" 0.980748631156215 5 -8095238.63603172 -99168.4379061124 16551825.730953
"result.45" 0.910883160787835 4 -8110283.54473126 -99316.6982908062 16582138.2915323
"result.46" 0.945509766894489 5 -8108763.12881538 -99315.2738769647 16579168.388462
"result.47" 0.98492163188917 5 -8099112.67893348 -99105.1291691987 16559447.1992826
"result.48" 0.93282065416886 5 -8102985.50597606 -99524.0134116538 16568030.6218527
"result.49" 0.956329468859015 5 -8097644.81883298 -99294.6105214459 16556890.4417862
"result.50" 0.976259532993234 5 -8105885.59444294 -98955.5281530771 16572693.8282693
