"ARI" "" "" "" ""
"result.1" 0.978650681547688 5 -8098378.46074036 -99159.5659143269 16558087.6363867
"result.2" 0.958666742864976 5 -8151621.76498979 -99192.0067929017 16664639.1266427
"result.3" 0.966527946180687 5 -8138346.73584675 -99395.9965892301 16638497.0479493
"result.4" 0.942661584796697 5 -8136958.58489165 -99141.8069664603 16635212.3667935
"result.5" 0.963723704313961 5 -8132422.58340918 -99212.0353454807 16626280.8205866
"result.6" 0.976605479551694 5 -8129455.92705378 -98882.5635201324 16619688.5642251
"result.7" 0.977421100365445 5 -8102425.49856553 -99385.647447419 16566633.8751032
"result.8" 0.922247242000124 5 -8160398.30756013 -99213.5277146974 16682235.253627
"result.9" 0.970320504203435 5 -8091202.26969644 -98934.7691362763 16543285.6607427
"result.10" 0.976722042639704 5 -8132895.82502219 -99065.6482981281 16626934.5297179
"result.11" 0.97072497021838 5 -8163710.69044176 -98939.7347560442 16688312.4334729
"result.12" 0.966667769623659 5 -8116166.99964432 -99273.5702941061 16593892.7229541
"result.13" 0.82239466853449 4 -8119407.6213282 -99395.8771163832 16600544.8023774
"result.14" 0.964812271506958 5 -8143774.08461762 -99133.4610639597 16648826.6744404
"result.15" 0.974863411616924 5 -8122999.93528612 -99213.8072356159 16607439.0681208
"result.16" 0.966344767443549 5 -8103582.79052489 -99133.2807055515 16568443.7255382
"result.17" 0.973719956874016 5 -8110566.37040113 -99006.2183900574 16582156.7606597
"result.18" 0.965164649981747 5 -8105500.15057654 -99145.9671012403 16572303.8184329
"result.19" 0.96903748300343 5 -8093888.6261176 -99237.3994993415 16549263.6343112
"result.20" 0.948072792541754 5 -8130447.96000796 -99135.6785002219 16622178.8600937
"result.21" 0.974304682911158 5 -8190924.9505335 -99423.3811700315 16743708.2464844
"result.22" 0.977029625600584 5 -8140052.89353006 -99179.459124212 16641476.2883858
"result.23" 0.976668659803909 5 -8125450.0778919 -98832.0807007674 16611575.9002626
"result.24" 0.96909485096471 5 -8109132.48250692 -99149.9234267566 16579576.3949447
"result.25" 0.972510704842356 5 -8101146.46816585 -98930.0724438275 16563164.6642967
"result.26" 0.972534660976417 5 -8120957.56394216 -99000.1797396 16602927.0704408
"result.27" 0.976633625345425 5 -8093405.89059631 -99065.3247131434 16547954.0136962
"result.28" 0.963864446264969 5 -8075737.18587704 -99315.2457688216 16513116.446369
"result.29" 0.967984263193696 5 -8129975.50910499 -99163.4843942694 16621289.5700758
"result.30" 0.965208820928247 5 -8091543.76986856 -99122.3402388206 16544343.8032921
"result.31" 0.982384666072841 5 -8148564.66101514 -99202.6149043469 16658546.1349163
"result.32" 0.96255042964326 5 -8123165.79525703 -98973.6077693348 16607290.38913
"result.33" 0.982535985775741 5 -8097759.77595798 -98981.3538789672 16556493.8427512
"result.34" 0.949847426700232 5 -8133651.5553498 -99071.392712227 16628457.4792013
"result.35" 0.97142134254088 5 -8111535.72971474 -99046.4291455375 16584175.9007979
"result.36" 0.978801737929396 5 -8106045.58488262 -99245.7586853089 16573594.2702131
"result.37" 0.979936112493787 5 -8147816.65665475 -99046.3373176529 16656737.5710221
"result.38" 0.93683184180304 5 -8113442.53961231 -98951.4817027009 16587799.6257073
"result.39" 0.97757611608951 5 -8095342.94023871 -99118.7613284172 16551934.9862115
"result.40" 0.974542443260362 5 -8148289.42567479 -99312.9808072238 16658216.3960413
"result.41" 0.961668272978704 5 -8133660.35735255 -98694.4998493062 16627721.297481
"result.42" 0.949046807234452 5 -8174448.49198648 -99262.122002764 16710432.8110558
"result.43" 0.982643305844009 5 -8110691.15508558 -99012.1359851689 16582418.1652188
"result.44" 0.977709944149351 5 -8095238.82564476 -99143.6682475938 16551776.570862
"result.45" 0.907455534690586 4 -8110283.47886566 -99308.43702344 16582121.6372664
"result.46" 0.947918198104337 5 -8108762.74525727 -99296.3149164548 16579129.7034248
"result.47" 0.980505972003355 5 -8099112.43992995 -99150.7455053039 16559537.9539478
"result.48" 0.930385185427517 5 -8102956.55533613 -99436.1373846516 16567796.9685188
"result.49" 0.956803178745078 5 -8097661.27178085 -99269.9067965423 16556873.9402321
"result.50" 0.976259532993234 5 -8105885.18536717 -98921.1615843748 16572624.2769804
