"ARI" "" "" "" "" "" ""
"result.1" 0.603069629678775 0.462409609109414 0.464440869272686 5 -8098372.08616833 -99013.6417333954 16557783.0388808
"result.2" 0.661372576700796 0.515029023978223 0.516848339328426 5 -8151631.25377951 -98864.9175079092 16664003.9256521
"result.3" 0.634003106335108 0.510528668907064 0.512364109449416 5 -8138296.99900837 -98897.5973909016 16637400.7758758
"result.4" 0.649936679123337 0.514860223474146 0.516679350040216 5 -8136945.63592225 -98664.9388855819 16634232.7326929
"result.5" 0.657434278029029 0.504619888810744 0.506485498411856 5 -8132423.88289393 -99258.066688891 16626375.4822429
"result.6" 0.653214927253137 0.509852165250732 0.511691023711906 5 -8129459.57758607 -98687.5204098031 16619305.779069
"result.7" 0.663839526567104 0.507817121489727 0.5096688139907 5 -8102387.4573547 -98886.991226203 16565560.4802391
"result.8" 0.637712063922531 0.496441885819631 0.498336637670377 5 -8160386.42354518 -98913.5201279914 16681611.4704236
"result.9" 0.660070781811344 0.523104009805761 0.524895062801779 5 -8091202.27114171 -98568.5356335183 16542553.1966278
"result.10" 0.64948800442791 0.498470398562241 0.500353307911955 5 -8132886.92914422 -98837.9428849528 16626461.3271356
"result.11" 0.664953342153249 0.530235218885539 0.531996394713547 5 -8163720.03702337 -98681.852988986 16687815.363102
"result.12" 0.639745485157723 0.492991384831121 0.49490320139603 5 -8116201.9206136 -99054.2162061494 16593523.8567168
"result.13" 0.644057939883474 0.504804184385955 0.506669541338266 5 -8119583.35630314 -98980.4096039253 16600139.1148914
"result.14" 0.615521104697427 0.469627577703393 0.47162612738537 5 -8143755.96042682 -98958.3704247921 16648440.2447805
"result.15" 0.641464747171355 0.508815325870142 0.510660723609347 5 -8122941.87586859 -98872.6285113926 16606640.5918373
"result.16" 0.653205133609648 0.517873495605821 0.51968374633016 5 -8103538.21130485 -98989.0530575842 16568066.1118022
"result.17" 0.631677643001827 0.493022823120087 0.494924095771502 5 -8110610.64956073 -98773.8497015487 16581780.5816018
"result.18" 0.632189384190252 0.489113965246266 0.491033904680974 5 -8105630.66707921 -98581.4250004821 16571435.7672367
"result.19" 0.603966144346799 0.478502667831929 0.480468115011997 5 -8093880.57931654 -98968.6894486383 16548710.1206077
