"ARI" "" "" "" "" "" ""
"result.1" 0.984299454298962 0.967375958717787 0.967498130398433 5 -8098371.2002615 -99127.8671203663 16558009.717841
"result.2" 0.982924588730356 0.969461941663058 0.969576309912632 5 -8151585.94959121 -99305.7163440821 16664794.9149479
"result.3" 0.987814310644951 0.97692949135832 0.977015886163363 5 -8138299.93384325 -99369.1615871259 16638349.773938
"result.4" 0.978148967201033 0.959118960849567 0.959272084248145 5 -8136957.99392324 -99164.6700702157 16635256.9110642
"result.5" 0.987953073343677 0.975272162036496 0.975364755917088 5 -8132407.78063735 -99493.173884528 16626813.4921211
"result.6" 0.986883189772281 0.97660782559979 0.976695408007585 5 -8129463.13085165 -98864.4793817097 16619666.803544
"result.7" 0.991375952455536 0.984301128332801 0.98435991303999 5 -8102426.54439522 -99296.7744625287 16566458.2207928
"result.8" 0.97863735185528 0.961559774655865 0.961703735132344 5 -8160393.27996023 -99521.9974033002 16682842.1378044
"result.9" 0.985600817765668 0.976023626097152 0.97611340373921 5 -8091206.12800069 -98998.8482856879 16543421.53565
"result.10" 0.98774250096107 0.977140731544129 0.977226330335501 5 -8132893.71131164 -99393.9270252286 16627586.859751
"result.11" 0.985664962432206 0.973629582904959 0.973728330934322 5 -8163728.67121625 -99039.4188323144 16688547.7631744
"result.12" 0.976116254365374 0.955551094184558 0.955717581899982 5 -8116185.36857918 -99176.8989489436 16593736.1181335
"result.13" 0.985597283378919 0.975455081438068 0.975546986381591 5 -8119615.62534047 -99086.0279594533 16600414.8896771
"result.14" 0.986289431269806 0.971482898483811 0.971589678545384 5 -8143765.29853976 -99285.3368283265 16649112.8538135
"result.15" 0.988478710830744 0.975741366794333 0.975832203311646 5 -8122937.951415 -99443.9144381578 16607775.3147836
"result.16" 0.980244029721159 0.964418592641654 0.964551844888996 5 -8103553.23597101 -99285.922738104 16568689.9004955
"result.17" 0.98904097583026 0.977372536371771 0.977457277391758 5 -8110528.14350621 -99145.0450634784 16582357.9602167
"result.18" 0.991215545111647 0.980880658743685 0.980952253855402 5 -8105507.58119654 -99182.4240321663 16572391.5935347
"result.19" 0.981892116150637 0.967175600947044 0.967298531183583 5 -8093880.02372422 -99398.2956974628 16549568.2219207
"result.20" 0.987157299015663 0.97460469839466 0.974699795001162 5 -8130426.41594184 -99234.3303417837 16622333.0756445
"result.21" 0.685535184065662 0.779140262854277 0.779967391934418 6 -8191016.45467851 -99366.7262033047 16743851.72243
"result.22" 0.978621950784025 0.963499707789403 0.963636405416252 5 -8140078.52366162 -99123.9217585645 16641416.4739177
"result.23" 0.715739003933318 0.791706199253815 0.792498720776012 6 -8125565.06484497 -99021.4415203581 16612258.373397
"result.24" 0.68797926962463 0.787604222211188 0.78840040859436 6 -8109238.4355986 -99170.3082134198 16579902.8482904
"result.25" 0.986093280054574 0.973007559879565 0.973108642666903 5 -8101140.30141437 -99065.8344302681 16563423.8547666
"result.26" 0.977862859884529 0.961545629947828 0.961689649997001 5 -8120964.17820599 -99025.2819232231 16602990.5033357
"result.27" 0.986365091895751 0.969899060667347 0.970011781110002 5 -8093405.26979889 -99161.3697108832 16548144.8620968
"result.28" 0.990284121271896 0.978567796693437 0.97864805476556 5 -8075745.97563261 -99425.2240354392 16513353.9824134
"result.29" 0.988534925953377 0.974754165505138 0.974848708113713 5 -8129984.83915783 -99140.4966125796 16621262.2546181
"result.30" 0.983646363258053 0.967511502605209 0.967633176198271 5 -8091535.60953353 -99027.2356005031 16544137.2733454
