"ARI" "" "" "" "" "" ""
"result.1" 0 0 0 1 -8104004.24629859 -100578.416697312 16571881.7987128
"result.2" 0 0 0 1 -8095007.35823168 -100581.275122479 16553893.7394293
"result.3" 0 0 0 1 -8111757.54520838 -100594.751640013 16587421.0664178
"result.4" 0 0 0 1 -8142497.59585604 -100157.065969629 16648025.7963723
"result.5" 0.724924968442954 0.621378542810839 0.622802736565312 5 -8096696.55014074 -98724.5270021128 16553853.737363
"result.6" 0 0 0 1 -8173979.70879366 -100532.220673639 16711740.3316556
"result.7" 0 0 0 1 -8098804.40167811 -100552.403904863 16561430.0838869
"result.8" 0 0 0 1 -8095046.4740395 -100860.779549963 16554530.9798999
"result.9" 0 0 0 1 -8110136.67999503 -100542.789467202 16584075.4116454
"result.10" 0 0 0 1 -8143969.22342286 -100629.869390954 16651914.6583486
"result.11" 0 0 0 1 -8139902.96054806 -100833.743451015 16644189.8807191
"result.12" 0 0 0 1 -8111423.70502809 -100500.03705517 16586563.9568875
"result.13" 0 0 0 1 -8120775.91337757 -100667.642672424 16605603.584821
"result.14" 0 0 0 1 -8097099.75094271 -100610.146553681 16558136.2677137
"result.15" 0 0 0 1 -8095400.05624634 -100415.55874304 16554347.7026997
"result.16" 0 0 0 1 -8124645.2149652 -100709.484991311 16613425.872634
"result.17" 0 0 0 1 -8123799.44026759 -100765.141179111 16611845.6356144
"result.18" 0 0 0 1 -8081412.00944799 -100470.765148855 16526482.0219147
"result.19" 0 0 0 1 -8129713.48632356 -100544.374806323 16623232.1949807
"result.20" 0 0 0 1 -8107977.39119203 -100539.529762951 16579750.3146309
"result.21" 0 0 0 1 -8126270.02042182 -100694.751891656 16616646.0173479
"result.22" 0 0 0 1 -8094643.7810356 -100615.276034245 16553234.5868607
"result.23" 0 0 0 1 -8110355.23074363 -100859.63622311 16585146.2066544
"result.24" 0 0 0 1 -8115389.43163048 -100530.666535153 16594556.6690522
"result.25" 0 0 0 1 -8092848.80079425 -100340.893937837 16549095.8621851
"result.26" 0 0 0 1 -8149972.85710153 -100348.027001568 16663358.2409272
"result.27" 0 0 0 1 -8134794.36733195 -100815.527487555 16633936.26236
"result.28" 0.635350674932805 0.552036149493549 0.553294847210005 4 -8068112.51988566 -99566.5520852765 16498222.171841
"result.29" 0 0 0 1 -8126397.35736773 -100582.648649305 16616676.484755
"result.30" 0 0 0 1 -8103872.81714203 -100581.542739354 16571625.1924837
