"ARI" "" "" "" "" "" ""
"result.1" 0.959662402928692 0.927415557375322 0.927687486919554 5 -8104199.11398641 -98994.7817741846 16569399.3745985
"result.2" 0.972388010129042 0.948302017098653 0.94849565459381 5 -8095217.12656137 -98835.5973597432 16551117.0309195
"result.3" 0.64930524091202 0.620859358462562 0.621566216729962 3 -8111925.70518172 -99523.7143511857 16585762.8669649
"result.4" 0.88992314098971 0.845921043916938 0.846503462646439 5 -8142714.15471095 -99020.6820053235 16646481.2565098
"result.5" 0.955130377305643 0.918173550882672 0.918480127167518 5 -8096722.25567003 -98973.6750962988 16554403.4446099
"result.6" 0.926098719976385 0.843786813279509 0.844223872580963 4 -8173913.51203309 -99437.8604896387 16709640.5505337
"result.7" 0.643232490488767 0.619807471933843 0.620516305692034 3 -8099043.44486882 -99674.7959947745 16560300.5096263
"result.8" 0.903059269144782 0.868816718795211 0.869308999663188 5 -8095264.18062479 -99242.5142682676 16552024.9728634
"result.9" 0.618979178791028 0.592973107488134 0.593732086141543 3 -8110290.28065635 -99630.7212067204 16582706.0316253
"result.10" 0.906336957098373 0.870831936992926 0.871317549890401 5 -8144141.18155795 -99462.4346766609 16650145.0379574
"result.11" 0.958745183740857 0.935316329564656 0.935558712895504 5 -8140112.29557786 -99328.6500775103 16641893.474388
"result.12" 0.962671483032682 0.936735727831835 0.936972705282606 5 -8111625.73043026 -99014.285057078 16584291.614052
"result.13" 0.834438978965277 0.811171651125743 0.81181904834859 5 -8120816.34215584 -99490.1168693765 16603550.7235386
"result.14" 0.943077259835773 0.903688849293332 0.904050001959663 5 -8097333.24205511 -99283.7092574439 16556245.4857024
"result.15" 0.764102755739387 0.743774577038364 0.744494478561169 4 -8095438.79344829 -99514.0634620372 16552843.5193089
"result.16" 0.942021372407596 0.910226168149543 0.910562575594834 5 -8124872.26818002 -99199.6576060294 16611155.4346494
"result.17" 0.807298389193771 0.770577880083896 0.771221123175613 4 -8123843.32079771 -99561.6459611562 16609747.7390059
"result.18" 0.80725343321119 0.772786201818753 0.773423438640391 4 -8081426.20504738 -99470.9157182222 16524732.0470194
"result.19" 0.934395161963003 0.896796207184788 0.897183339601585 5 -8129914.95918988 -98947.0843614251 16620735.6701799
"result.20" 0.974408551202185 0.951587059263096 0.951768380849921 5 -8108172.63843863 -99129.7228248137 16577616.3056042
"result.21" 0.807069652726026 0.77550762741907 0.776137224887888 4 -8126339.31528933 -99581.8829313049 16614780.2019295
"result.22" 0.7828841256991 0.74950079264307 0.750203720975888 4 -8094674.99382489 -99580.4448239692 16551448.6827859
"result.23" 0.960179178858679 0.925700633467832 0.925979082057853 5 -8110468.50596902 -99295.2540500472 16582539.1031154
"result.24" 0.97635344342126 0.952333570195066 0.952512106850733 5 -8115593.01676645 -99221.2806513804 16592640.177913
"result.25" 0.925293937093903 0.879383315968129 0.879835648107445 5 -8093059.8899086 -99118.4102081017 16547368.1833107
"result.26" 0.952004812978143 0.916201116534843 0.9165152461288 5 -8150174.57457687 -98908.2851220445 16661177.3024751
"result.27" 0.933784638123934 0.906842362165244 0.907191510595382 5 -8135031.96581833 -99473.8003353407 16632023.1153846
"result.28" 0.953702722050939 0.919908118897049 0.920208441102588 5 -8068287.55083482 -98944.9687591406 16497476.6222652
"result.29" 0.949723766434322 0.916801727318109 0.9171135572685 5 -8126586.85684759 -99058.2090902887 16614301.7149531
"result.30" 0.97047437450308 0.944707838099223 0.944914911207763 5 -8104028.92160437 -98985.9520215152 16569041.3303291
