"ARI" "" "" "" "" "" ""
"result.1" 0.797190903151329 0.759687560109961 0.760361227885735 4 -8103986.93431257 -99302.1626221147 16569515.9993576
"result.2" 0.967192086578161 0.941420047477591 0.941639511518864 5 -8095185.56047882 -99008.2629160725 16551399.2298671
"result.3" 0.34310621774203 0.33477263122143 0.335391992947217 2 -8112046.85804067 -100040.8397583 16586965.645908
"result.4" 0.637237957706572 0.60790725301619 0.608638338986498 3 -8142737.45619371 -99233.4199977075 16646805.780282
"result.5" 0.950583519297681 0.913622105065789 0.913945799584891 5 -8096697.80483186 -98946.1282037552 16554299.4491485
"result.6" 0.807532108038326 0.771115981606724 0.771757740807613 4 -8173922.56799338 -99411.9115055092 16709606.764486
"result.7" 0.649530813343284 0.625466352742425 0.626164592508815 3 -8099075.44807497 -99511.9979833177 16560038.9200157
"result.8" 0.963265306478808 0.935034534495544 0.935277934719995 5 -8095242.20326419 -99122.3620735026 16551740.7137527
"result.9" 0.611388420465368 0.582653876073848 0.583432159225014 3 -8110359.51209649 -99526.5676353102 16582636.1873627
"result.10" 0.341269896228888 0.332879330692211 0.333500465163631 2 -8144294.95406741 -99952.7154887815 16651285.5894224
"result.11" 0.6394914663574 0.613147380946449 0.613868628028047 3 -8140140.1642805 -99680.8411184539 16642506.038697
"result.12" 0.31963914770105 0.311557832647646 0.312198947422365 2 -8111743.11445537 -100119.269831709 16586515.0188842
"result.13" 0.647475239680605 0.625577541769892 0.626275551550879 3 -8120983.96109894 -99614.1433865668 16604060.2368701
"result.14" 0.635273440610707 0.607522458170135 0.608254215095307 3 -8097343.46281246 -99612.4202312143 16556775.7939865
"result.15" 0.930151958131469 0.89124066118438 0.891648264939099 5 -8095601.25983276 -99032.3200228055 16552278.7427884
"result.16" 0.608471833388494 0.579490965734286 0.580275060262509 3 -8124864.28626263 -99803.0445579858 16612198.6895404
"result.17" 0.81910490942313 0.772057834746657 0.772696805184503 4 -8123810.83033585 -99319.6689078992 16609198.8039757
"result.18" 0.636375978290507 0.609094232498637 0.60982308283675 3 -8081636.34590695 -99744.2298378237 16525625.1793887
"result.19" 0.91032638593548 0.870075980402781 0.87056355706395 5 -8129877.66174907 -98944.7294907872 16620656.365557
"result.20" 0.643555434252934 0.621113122209198 0.621819469189355 3 -8108201.84765085 -99771.2020727689 16578810.1273464
"result.21" 0.797454032102674 0.757204348483303 0.757885629470142 4 -8126303.03423615 -99579.0137476474 16614701.9014558
"result.22" 0.64449735113864 0.617564203337064 0.618277214108081 3 -8094878.72059568 -99602.2400797935 16551825.9492501
"result.23" 0.946655413952674 0.903087817632894 0.903451016180037 5 -8110440.54692755 -99230.9903671398 16582354.6576667
"result.24" 0.94751418958467 0.911779733932201 0.912110642405589 5 -8115592.92412095 -99185.9190638352 16592569.2694469
"result.25" 0.593733133541733 0.561563808272057 0.56238141277181 3 -8093088.8954064 -99564.7148958178 16548171.2485036
"result.26" 0.960774734046727 0.928808541622281 0.929075230374545 5 -8150174.6778507 -98871.0330588435 16661103.0048964
"result.27" 0.949573513886252 0.92437833577675 0.924661666014232 5 -8135032.51476739 -99355.4246528776 16631787.4619178
"result.28" 0.817015360337499 0.781611732633541 0.782223947516073 4 -8068079.60151111 -99236.8798827864 16497570.768276
"result.29" 0.640959413219191 0.616491385451052 0.617206397978789 3 -8126613.64541628 -99693.8486221325 16615479.015976
"result.30" 0.614811394011673 0.580261150687535 0.58104398447137 3 -8104087.97251941 -99853.7161449626 16570747.4052279
