"ARI" "" "" "elapsed"
"result.1" 0.233440148834046 0.284659588510765 0.28776523886651 57.05
"result.2" 0.2651434028583 0.322579627174449 0.325512017885452 55.033
"result.3" 0.236208791446363 0.28582658335292 0.288687437314201 52.407
"result.4" 0.249670380933364 0.263095446683819 0.26602508932114 56.428
"result.5" 0.247130404183918 0.30053940416797 0.303592611000457 54.953
"result.6" 0.22564761907335 0.26855733453076 0.271804070522667 54.542
"result.7" 0.230812941887295 0.289397825758705 0.29256873966527 51.918
"result.8" 0.238059684835234 0.301090454335417 0.304104566971176 53.244
"result.9" 0.265596499056827 0.281847039638089 0.284777526335637 51.666
"result.10" 0.232051849219217 0.272377752236339 0.275536706002088 52.0310000000001
"result.11" 0.218656973618545 0.26752398651782 0.270754103555367 52.749
"result.12" 0.235738368678346 0.27596700557832 0.279129561649701 53.938
"result.13" 0.217225684576046 0.268554732910065 0.271710203302807 53.749
"result.14" 0.251369817712835 0.29760639303168 0.300081691434287 52.907
"result.15" 0.216014492713207 0.27579849317413 0.278945781960919 55.2230000000001
"result.16" 0.237425266876232 0.281363456582389 0.284243844627157 53.038
"result.17" 0.265031842721721 0.30844963593806 0.311191922201796 55.668
"result.18" 0.24503226181147 0.292357458219451 0.295427156354039 54.218
"result.19" 0.242069015364506 0.27843653869591 0.281607605935679 55.3039999999999
"result.20" 0.225561297211088 0.260527238474085 0.263482366758336 56.9060000000002
"result.21" 0.232330875921614 0.266961580841683 0.269889005594706 56.7529999999999
"result.22" 0.242777789813985 0.271675157658284 0.274657969268514 56.825
"result.23" 0.228175755296999 0.283177080774775 0.286684568518241 56.671
"result.24" 0.242114453840449 0.297233855347819 0.300254504189737 55.5890000000002
"result.25" 0.206044105065816 0.25931506365522 0.262524853457382 52.8579999999999
"result.26" 0.251170304143744 0.286705824484321 0.28981795024278 54.55
"result.27" 0.248547776502378 0.286013451547362 0.289461760177781 56.644
"result.28" 0.240116495575345 0.299840157649481 0.302635319878975 52.249
"result.29" 0.213009055675929 0.262576094658856 0.26583388245107 55.242
"result.30" 0.214364653648813 0.270574202007628 0.273850905807366 53.9589999999998
