"ARI" "" "" "" "" "" ""
"result.1" 0.962689486600282 0.932374454645565 0.932627765210967 5 -8104199.18023028 -98954.8967791619 16569319.7370962
"result.2" 0.972986438923707 0.95223456913114 0.952413485441548 5 -8095217.20430022 -98814.2338697535 16551074.4594172
"result.3" 0.648667491832435 0.622316362291704 0.623020508083398 3 -8111925.44779556 -99607.1571703893 16585929.237831
"result.4" 0.813919850882938 0.774599351343407 0.775231396707496 4 -8142552.30665375 -99215.1661186121 16646472.7510329
"result.5" 0.957089126017075 0.925189154517317 0.925469423678912 5 -8096712.08363458 -99160.1632418567 16554756.0768302
"result.6" 0.813249605909746 0.782300410423329 0.782910803569649 4 -8173922.20430054 -99457.5969334984 16709697.4079563
"result.7" 0.774009520337492 0.743501140427769 0.744221439176858 4 -8098837.48786877 -99485.9085688018 16559584.5983634
"result.8" 0.95226455052064 0.924497208520626 0.924780154699576 5 -8095242.2324295 -99189.2023310716 16551874.4525984
"result.9" 0.620362092404581 0.594708886410368 0.59571817109328 4 -8110290.11596213 -99615.9954351767 16582676.2506937
"result.10" 0.659002611547049 0.641503967269204 0.642172238128926 3 -8144190.41065832 -99838.8874457514 16650922.6241073
"result.11" 0.958319105764259 0.935106042261082 0.935349221067864 5 -8140093.83708778 -99276.3249187375 16641751.9070903
"result.12" 0.97322126975982 0.950591147049823 0.950776211774521 5 -8111602.42360722 -99024.8280164051 16584266.0863245
"result.13" 0.946740506636183 0.921328680873573 0.921623706195731 5 -8121000.7556829 -99291.7424650177 16603596.5793731
"result.14" 0.930725856188648 0.8920410024546 0.892445932772079 5 -8097333.66598914 -99348.0415810998 16556374.9982178
"result.15" 0.961618589086294 0.935490857358147 0.935732485258812 5 -8095601.54531101 -99193.1056837251 16552600.8850668
"result.16" 0.943812396117493 0.912470070266026 0.912798066333055 5 -8124843.75831469 -99254.2840469186 16611207.6678005
"result.17" 0.8194945901325 0.786902857046339 0.787500222398526 4 -8123835.74787593 -99481.2133316704 16609571.7279034
"result.18" 0.657025621797149 0.63624863970081 0.636926752897148 3 -8081591.61583559 -99533.8253175857 16525114.9102055
"result.19" 0.940223760875265 0.906387961219437 0.906739041119303 5 -8129877.42435516 -98865.9279111983 16620498.28761
"result.20" 0.973693267549102 0.949390289043723 0.949579856751117 5 -8108172.40007633 -99098.2476771744 16577552.8785843
"result.21" 0.80298287188875 0.770175719087769 0.770820276461455 4 -8126339.39482938 -99557.0582033429 16614730.7115537
"result.22" 0.784333384116829 0.74912209115965 0.749826095480888 4 -8094699.06461037 -99715.9787030611 16551694.114526
"result.23" 0.948423494427257 0.918830197984753 0.919134422515745 5 -8110440.7004241 -99267.962555299 16582428.9090361
"result.24" 0.97009618876191 0.943231076684703 0.943443757127039 5 -8115593.22721199 -99174.3005642729 16592546.6386298
"result.25" 0.946757901401206 0.909299769332857 0.909639619174457 5 -8093059.80400521 -99070.0603644682 16547271.3118167
"result.26" 0.97802265519938 0.957819218807187 0.957977191809977 5 -8150174.49431561 -98868.5422555913 16661097.6562197
"result.27" 0.935566500260052 0.908915765369379 0.909257139745304 5 -8135032.09163979 -99388.490889525 16631852.7481359
"result.28" 0.959879991304613 0.928262206097711 0.928531141816703 5 -8068261.70435189 -99087.6069003036 16497710.2055817
"result.29" 0.641457781541229 0.617717548646305 0.618430292535707 3 -8126526.33845852 -99513.5006393401 16614943.7060949
"result.30" 0.948582849468484 0.920909077121797 0.921205642487301 5 -8104028.60411954 -99050.4695528588 16569169.7304221
