"ARI" "" "" "" "" "" ""
"result.1" 0.951807111787618 0.915253442479881 0.915571030844491 5 -8104199.12861787 -98999.7644222633 16569409.3691576
"result.2" 0.970820975827944 0.945995564983534 0.946197852592854 5 -8095217.24917006 -98861.0942044714 16551168.2698264
"result.3" 0.64930524091202 0.620859358462562 0.621566216729962 3 -8111878.39336649 -99627.2879080979 16585875.3904483
"result.4" 0.88992314098971 0.845921043916938 0.846503462646439 5 -8142714.17467115 -99005.1174878979 16646450.1673954
"result.5" 0.956676484816596 0.922594772385687 0.922884752313107 5 -8096712.28058537 -99128.3530006035 16554692.8502492
"result.6" 0.939013894937003 0.862750665950857 0.863134612490311 4 -8173967.71403504 -99362.0625169076 16709597.3585921
"result.7" 0.643232490488767 0.619807471933843 0.620516305692034 3 -8099043.45313188 -99672.3576281313 16560295.6494191
"result.8" 0.890845074367805 0.856508591345564 0.857047233295069 5 -8095264.61388836 -99218.1905503098 16551977.1919546
"result.9" 0.783402451755327 0.748246406902859 0.748952459136548 4 -8110183.54784291 -99273.9345890721 16581852.7703522
"result.10" 0.963071127108014 0.935758223760752 0.935998920376943 5 -8144181.44937075 -99108.6850598523 16649591.8519385
"result.11" 0.963445480766249 0.941845780300685 0.94206365741263 5 -8140112.10830425 -99329.9116906499 16641895.6230671
"result.12" 0.963671900360779 0.93991386318712 0.94013893458272 5 -8111625.57924016 -99091.1318894072 16584445.0053364
"result.13" 0.83467508071027 0.811290130457981 0.811819048348589 4 -8120816.48197324 -99517.5248050452 16603605.8190448
"result.14" 0.924532279394156 0.88513622973785 0.885567137624491 5 -8097316.20650989 -99219.8276011981 16556083.6512995
"result.15" 0.749756763045901 0.726307033806543 0.727247950010942 5 -8095438.62328132 -99541.0901973417 16552897.2324455
"result.16" 0.942021372407596 0.910226168149543 0.910562575594834 5 -8124872.3152586 -99206.6927821429 16611169.5991588
"result.17" 0.807298389193771 0.770577880083896 0.771221123175613 4 -8123843.33578646 -99554.597102354 16609733.6712658
"result.18" 0.652961927663277 0.630412171312425 0.631101175759297 3 -8081584.58107113 -99650.5068295295 16525334.2037005
"result.19" 0.935872453986295 0.898439916537938 0.898820847022843 5 -8129915.03558507 -98980.8992453613 16620803.4527382
"result.20" 0.974853916363774 0.952479070532272 0.952657060030054 5 -8108164.09227634 -99148.0618994966 16577635.891429
"result.21" 0.875003511088649 0.839565729645883 0.840171913731935 5 -8126333.12053871 -99462.5745420287 16614529.1956497
"result.22" 0.784680385174583 0.751631018014977 0.75232796091831 4 -8094674.93464204 -99555.8798935588 16551399.4345594
"result.23" 0.946302676311661 0.908855136054387 0.909196860121854 5 -8110468.46670918 -99289.0388162874 16582526.5941282
"result.24" 0.97635344342126 0.952333570195066 0.952512106850733 5 -8115593.03498637 -99208.2659278002 16592614.1849056
"result.25" 0.925293937093903 0.879383315968129 0.879835648107445 5 -8093059.96342159 -99120.9481196421 16547373.4061598
"result.26" 0.952004812978143 0.916201116534843 0.9165152461288 5 -8150174.38177907 -98917.7903485128 16661195.9273325
"result.27" 0.935566500260052 0.908915765369379 0.909257139745304 5 -8135032.24150987 -99450.8139455196 16631977.6939881
"result.28" 0.953702722050939 0.919908118897049 0.920208441102588 5 -8068287.49763788 -98985.8885812645 16497558.3555156
"result.29" 0.946462796880875 0.91261510755832 0.912942646738842 5 -8126586.80167252 -99074.9812398373 16614335.148902
"result.30" 0.924338475541014 0.89126790972978 0.891675791186 5 -8104064.21149517 -99303.6510140714 16569747.3080958
