"ARI" "" "" "" "" "" ""
"result.1" 0.968155645241861 0.937167144743806 0.937402521820898 5 -8104198.78901448 -98978.0200894796 16569365.2012852
"result.2" 0.971420556003997 0.950500752670401 0.950686183238017 5 -8095217.06213208 -98849.6840011857 16551145.0753438
"result.3" 0.646251233525117 0.622239667674832 0.622943974822409 3 -8111933.02780564 -99676.5919111406 16586083.2673327
"result.4" 0.89261019356743 0.851628475549682 0.852189113080682 5 -8142714.21174376 -98961.1953972781 16646362.3973594
"result.5" 0.963796228107525 0.934732641200752 0.934977174388618 5 -8096711.81693345 -99119.6569272214 16554674.5307986
"result.6" 0.924124762650541 0.840358370788747 0.840805031443301 4 -8173921.30609409 -99261.2961163311 16709303.009909
"result.7" 0.653991157753415 0.633415185897737 0.634098578149809 3 -8099043.48900791 -99564.689338635 16560080.3845922
"result.8" 0.952168773557289 0.924130891221105 0.924415229224347 5 -8095264.4199706 -99170.4930437801 16551881.4091061
"result.9" 0.62980948996825 0.605414583334304 0.606150286851428 3 -8110321.69146579 -99752.3966904489 16583012.2042116
"result.10" 0.962719554300179 0.937460026437323 0.937694366656141 5 -8144196.92432799 -99142.6223665687 16649690.6764664
"result.11" 0.959308047520487 0.934103966153752 0.934350897971764 5 -8140112.00876971 -99305.0608033638 16641845.7222234
"result.12" 0.961187791720979 0.932096122541032 0.932350519446178 5 -8111626.0647458 -99060.7938523695 16584385.3002736
"result.13" 0.83467508071027 0.811290130457981 0.811819048348589 4 -8120824.25167516 -99474.0076371702 16603534.3241129
"result.14" 0.936509468252877 0.900134339378228 0.900508800119289 5 -8097333.79649854 -99332.5533303921 16556344.2827352
"result.15" 0.934841443325252 0.899961198832565 0.900336090713373 5 -8095615.98047873 -99285.4567212773 16552814.4574773
"result.16" 0.625716599535674 0.597433583464568 0.598184155524155 3 -8124811.14539717 -99691.5652665407 16611869.4492266
"result.17" 0.819869705309478 0.787757319398576 0.788352321739879 4 -8123836.14696406 -99407.1477001269 16609424.3948166
"result.18" 0.654991181884272 0.633209271073722 0.633893054610461 3 -8081617.8957096 -99700.677854429 16525501.1750272
"result.19" 0.911705066255047 0.873489276160325 0.873963938589226 5 -8129914.75553907 -98978.4017881302 16620797.8977317
"result.20" 0.975716860254092 0.952311962576209 0.952490586178843 5 -8108172.32731628 -99084.8010261452 16577525.8397621
"result.21" 0.809681147787297 0.776980557535549 0.777606019177617 4 -8126299.29735186 -99449.6689621562 16614435.7381162
"result.22" 0.645766095074067 0.621947550506727 0.622652380177677 3 -8094838.47130356 -99691.9017238073 16551924.7739539
"result.23" 0.946940394506351 0.910635876240758 0.910970881405862 5 -8110468.46013279 -99248.7934676557 16582446.0902782
"result.24" 0.965549005050341 0.94162165903144 0.941840417819649 5 -8115593.38963572 -99195.6963117546 16592589.7549722
"result.25" 0.920284117057436 0.874455433162604 0.874926389626114 5 -8093059.79244024 -99143.3626325346 16547417.8932228
"result.26" 0.971495003330387 0.947904407941081 0.948099547887892 5 -8150174.76790707 -98871.1223545264 16661103.3636005
"result.27" 0.938995532593817 0.913497777323797 0.913821955917874 5 -8135032.50087002 -99464.4679235061 16632005.5206644
"result.28" 0.961655387023937 0.930595828549223 0.93085601643115 5 -8068287.79414166 -98982.9132163835 16497552.9977934
"result.29" 0.645012454991218 0.621939187162093 0.622644033836726 3 -8126502.46416299 -99755.0239165803 16615379.0040583
"result.30" 0.64881734829154 0.623241356175316 0.623943743983128 3 -8104013.85485067 -99838.8658109331 16570569.4692223
