"eps","ARI"
2,0.154779694893172
3,0.15454408980564
4,0.523128909639272
5,0.503481326382949
6,0.505373683375225
7,0.481782684075142
8,0.49074717539936
9,0.485533725899528
10,0.511289769979622
11,0.499018515364764
12,0.529388665464519
13,0.500574669434116
14,0.494695899045976
15,0.499150234683937
16,0.531251951844265
17,0.483408671305346
18,0.505514533895386
19,0.560941606624147
20,0.513529418264115
